,date,ch.kof.stringency.ag.stringency_plus,ch.kof.stringency.ai.stringency_plus,ch.kof.stringency.ar.stringency_plus,ch.kof.stringency.be.stringency_plus,ch.kof.stringency.bl.stringency_plus,ch.kof.stringency.bs.stringency_plus,ch.kof.stringency.ch.stringency_plus,ch.kof.stringency.fr.stringency_plus,ch.kof.stringency.ge.stringency_plus,ch.kof.stringency.gl.stringency_plus,ch.kof.stringency.gr.stringency_plus,ch.kof.stringency.ju.stringency_plus,ch.kof.stringency.lu.stringency_plus,ch.kof.stringency.ne.stringency_plus,ch.kof.stringency.nw.stringency_plus,ch.kof.stringency.ow.stringency_plus,ch.kof.stringency.sg.stringency_plus,ch.kof.stringency.sh.stringency_plus,ch.kof.stringency.so.stringency_plus,ch.kof.stringency.sz.stringency_plus,ch.kof.stringency.tg.stringency_plus,ch.kof.stringency.ti.stringency_plus,ch.kof.stringency.ur.stringency_plus,ch.kof.stringency.vd.stringency_plus,ch.kof.stringency.vs.stringency_plus,ch.kof.stringency.zg.stringency_plus,ch.kof.stringency.zh.stringency_plus
185,2020-07-04,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,38.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,35.83333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206
186,2020-07-05,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,38.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,35.83333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206
187,2020-07-06,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206
188,2020-07-07,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206
189,2020-07-08,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206
190,2020-07-09,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206
191,2020-07-10,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206
192,2020-07-11,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206
193,2020-07-12,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206
194,2020-07-13,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206
195,2020-07-14,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206
196,2020-07-15,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206
197,2020-07-16,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206
198,2020-07-17,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206
199,2020-07-18,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206
200,2020-07-19,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206
201,2020-07-20,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206
202,2020-07-21,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206
203,2020-07-22,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206
204,2020-07-23,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206
205,2020-07-24,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206
206,2020-07-25,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206
207,2020-07-26,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206
208,2020-07-27,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206
209,2020-07-28,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206
210,2020-07-29,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206
211,2020-07-30,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206
212,2020-07-31,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206
213,2020-08-01,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206
214,2020-08-02,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206
215,2020-08-03,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206
216,2020-08-04,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206
217,2020-08-05,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206
218,2020-08-06,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206
219,2020-08-07,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206
220,2020-08-08,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206
221,2020-08-09,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206
222,2020-08-10,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206
223,2020-08-11,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206
224,2020-08-12,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206
225,2020-08-13,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206
226,2020-08-14,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206
227,2020-08-15,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206
228,2020-08-16,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206
229,2020-08-17,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206
230,2020-08-18,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206
231,2020-08-19,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206
232,2020-08-20,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206
233,2020-08-21,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,40.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206
234,2020-08-22,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,40.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,38.33333206,38.33333206,35.83333206
235,2020-08-23,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,40.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,38.33333206,38.33333206,35.83333206
236,2020-08-24,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,40.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,38.33333206,38.33333206,35.83333206
237,2020-08-25,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,40.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,38.33333206,38.33333206,35.83333206
238,2020-08-26,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,40.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,38.33333206,38.33333206,35.83333206
239,2020-08-27,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,40.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,38.33333206,38.33333206,38.33333206
240,2020-08-28,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,40.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,38.33333206,38.33333206,38.33333206
241,2020-08-29,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,40.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,38.33333206,38.33333206,38.33333206
242,2020-08-30,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,40.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,38.33333206,38.33333206,38.33333206
243,2020-08-31,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,40.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,38.33333206,38.33333206,38.33333206
244,2020-09-01,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,40.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,38.33333206,38.33333206,38.33333206
245,2020-09-02,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,40.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,38.33333206,38.33333206,38.33333206
246,2020-09-03,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,40.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,38.33333206,38.33333206,38.33333206
247,2020-09-04,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,40.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,38.33333206,38.33333206,38.33333206
248,2020-09-05,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,40.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,38.33333206,38.33333206,38.33333206
249,2020-09-06,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,40.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,38.33333206,38.33333206,38.33333206
250,2020-09-07,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,40.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,38.33333206,38.33333206,38.33333206
251,2020-09-08,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,40.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,38.33333206,38.33333206,38.33333206
252,2020-09-09,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,40.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,38.33333206,38.33333206,38.33333206
253,2020-09-10,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,40.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,38.33333206,38.33333206,38.33333206
254,2020-09-11,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,40.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,38.33333206,38.33333206,38.33333206
255,2020-09-12,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,40.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,38.33333206,38.33333206,38.33333206
256,2020-09-13,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,40.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,38.33333206,38.33333206,38.33333206
257,2020-09-14,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,40.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,38.33333206,38.33333206,38.33333206
258,2020-09-15,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,40.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,38.33333206,38.33333206,38.33333206
259,2020-09-16,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,40.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,35.83333206,38.33333206,38.33333206,38.33333206
260,2020-09-17,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,40.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,48.33333206,38.33333206,38.33333206,38.33333206
261,2020-09-18,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,40.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,48.33333206,38.33333206,38.33333206,38.33333206
262,2020-09-19,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,40.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,48.33333206,38.33333206,38.33333206,38.33333206
