"date","geoRegion","entries","pop","sumTotal","per100Persons","per100Persons_mean7d","per100PersonsTotal","mean7d","type","version","granularity"
2021-04-16,"SH",5,82348,7794,0.01,0.05,9.46,38.86,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-17,"SH",0,82348,7794,0,0.08,9.46,65.57,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-18,"SH",0,82348,7794,0,0.1,9.46,81.71,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-19,"SH",236,82348,8030,0.29,0.12,9.75,96.29,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-20,"SH",190,82348,8220,0.23,0.14,9.98,115,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-21,"SH",120,82348,8340,0.15,0.14,10.13,115,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-22,"SH",123,82348,8463,0.15,0.14,10.28,115.14,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-23,"SH",136,82348,8599,0.17,0.17,10.44,139.71,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-24,"SH",0,82348,8599,0,0.21,10.44,173.86,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-25,"SH",1,82348,8600,0,0.26,10.44,211.57,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-26,"SH",408,82348,9008,0.5,0.29,10.94,233.57,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-27,"SH",429,82348,9437,0.52,0.26,11.46,215.29,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-28,"SH",384,82348,9821,0.47,0.26,11.93,215.43,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-29,"SH",277,82348,10098,0.34,0.26,12.26,215.29,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-30,"SH",8,82348,10106,0.01,0.2,12.27,166.43,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-05-01,"SH",1,82348,10107,0,0.2,12.27,166.71,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-05-02,"SH",0,82348,10107,0,0.2,12.27,162.86,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-05-03,"SH",66,82348,10173,0.08,0.2,12.35,167.86,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-05-04,"SH",431,82348,10604,0.52,0.26,12.88,214.86,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-05-05,"SH",357,82348,10961,0.43,0.27,13.31,219,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-05-06,"SH",312,82348,11273,0.38,0.27,13.69,219.14,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-05-07,"SH",337,82348,11610,0.41,NA,14.1,NA,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-05-08,"SH",30,82348,11640,0.04,NA,14.14,NA,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-05-09,"SH",1,82348,11641,0,NA,14.14,NA,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2020-12-23,"SO",0,275247,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2020-12-24,"SO",0,275247,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2020-12-25,"SO",0,275247,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2020-12-26,"SO",0,275247,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2020-12-27,"SO",0,275247,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2020-12-28,"SO",0,275247,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2020-12-29,"SO",0,275247,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2020-12-30,"SO",0,275247,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2020-12-31,"SO",0,275247,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-01,"SO",0,275247,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-02,"SO",0,275247,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-03,"SO",0,275247,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-04,"SO",0,275247,0,0,0,0,0.14,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-05,"SO",0,275247,0,0,0,0,0.14,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-06,"SO",0,275247,0,0,0,0,0.29,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-07,"SO",1,275247,1,0,0,0,0.29,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-08,"SO",0,275247,1,0,0,0,0.29,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-09,"SO",1,275247,2,0,0,0,0.29,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-10,"SO",0,275247,2,0,0,0,0.29,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-11,"SO",0,275247,2,0,0,0,0.14,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-12,"SO",0,275247,2,0,0,0,0.14,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-13,"SO",0,275247,2,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-14,"SO",0,275247,2,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-15,"SO",0,275247,2,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-16,"SO",0,275247,2,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-17,"SO",0,275247,2,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-18,"SO",0,275247,2,0,0.01,0,18,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-19,"SO",0,275247,2,0,0.01,0,18,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-20,"SO",0,275247,2,0,0.01,0,18,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-21,"SO",126,275247,128,0.05,0.01,0.05,18,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-22,"SO",0,275247,128,0,0.01,0.05,18,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-23,"SO",0,275247,128,0,0.01,0.05,18,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-24,"SO",0,275247,128,0,0.01,0.05,20.57,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-25,"SO",0,275247,128,0,0.01,0.05,24.43,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-26,"SO",0,275247,128,0,0.02,0.05,62.29,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-27,"SO",18,275247,146,0.01,0.04,0.05,113,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-28,"SO",153,275247,299,0.06,0.04,0.11,113,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-29,"SO",265,275247,564,0.1,0.06,0.2,153,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-30,"SO",355,275247,919,0.13,0.08,0.33,229.57,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-31,"SO",0,275247,919,0,0.12,0.33,316.14,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-02-01,"SO",280,275247,1199,0.1,0.14,0.44,388.86,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-02-02,"SO",536,275247,1735,0.19,0.16,0.63,448.57,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-02-03,"SO",624,275247,2359,0.23,0.16,0.86,433.14,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-02-04,"SO",662,275247,3021,0.24,0.16,1.1,433.14,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-02-05,"SO",683,275247,3704,0.25,0.16,1.35,441.71,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-02-06,"SO",247,275247,3951,0.09,0.15,1.44,407.86,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-02-07,"SO",0,275247,3951,0,0.13,1.44,347.14,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-02-08,"SO",340,275247,4291,0.12,0.1,1.56,282.14,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-02-09,"SO",299,275247,4590,0.11,0.08,1.67,216.57,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-02-10,"SO",199,275247,4789,0.07,0.1,1.74,275.57,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-02-11,"SO",207,275247,4996,0.08,0.1,1.82,275.57,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-02-12,"SO",224,275247,5220,0.08,0.13,1.9,345.29,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-02-13,"SO",660,275247,5880,0.24,0.15,2.14,400.29,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-02-14,"SO",0,275247,5880,0,0.17,2.14,473,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-02-15,"SO",828,275247,6708,0.3,0.21,2.44,584,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-02-16,"SO",684,275247,7392,0.25,0.24,2.69,648.29,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-02-17,"SO",708,275247,8100,0.26,0.25,2.94,685.57,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-02-18,"SO",984,275247,9084,0.36,0.25,3.3,685.57,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-02-19,"SO",674,275247,9758,0.24,0.23,3.55,634.71,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-02-20,"SO",921,275247,10679,0.33,0.22,3.88,607.43,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-02-21,"SO",0,275247,10679,0,0.23,3.88,640.43,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-02-22,"SO",472,275247,11151,0.17,0.2,4.05,554.43,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-02-23,"SO",493,275247,11644,0.18,0.19,4.23,518.71,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-02-24,"SO",939,275247,12583,0.34,0.16,4.57,436.57,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-02-25,"SO",382,275247,12965,0.14,0.16,4.71,436.57,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-02-26,"SO",424,275247,13389,0.15,0.14,4.86,390,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-02-27,"SO",346,275247,13735,0.13,0.12,4.99,337.29,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-02-28,"SO",0,275247,13735,0,0.08,4.99,223.86,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-03-01,"SO",146,275247,13881,0.05,0.07,5.04,190,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-03-02,"SO",124,275247,14005,0.05,0.05,5.09,143.43,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-03-03,"SO",145,275247,14150,0.05,0.04,5.14,102.14,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-03-04,"SO",145,275247,14295,0.05,0.04,5.19,102.14,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-03-05,"SO",98,275247,14393,0.04,0.05,5.23,130.29,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-03-06,"SO",57,275247,14450,0.02,0.05,5.25,153.57,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-03-07,"SO",0,275247,14450,0,0.06,5.25,171.57,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-03-08,"SO",343,275247,14793,0.12,0.07,5.37,180.43,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-03-09,"SO",287,275247,15080,0.1,0.07,5.48,197,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-03-10,"SO",271,275247,15351,0.1,0.09,5.58,237.43,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-03-11,"SO",207,275247,15558,0.08,0.09,5.65,237.43,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-03-12,"SO",214,275247,15772,0.08,0.08,5.73,230.86,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-03-13,"SO",340,275247,16112,0.12,0.09,5.85,234.57,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-03-14,"SO",0,275247,16112,0,0.08,5.85,214.43,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-03-15,"SO",297,275247,16409,0.11,0.07,5.96,203.71,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-03-16,"SO",313,275247,16722,0.11,0.06,6.08,174.86,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-03-17,"SO",130,275247,16852,0.05,0.05,6.12,128.86,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-03-18,"SO",132,275247,16984,0.05,0.05,6.17,128.86,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-03-19,"SO",12,275247,16996,0,0.04,6.17,102.43,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-03-20,"SO",18,275247,17014,0.01,0.03,6.18,82.86,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-03-21,"SO",0,275247,17014,0,0.02,6.18,65.29,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-03-22,"SO",112,275247,17126,0.04,0.02,6.22,58.29,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-03-23,"SO",176,275247,17302,0.06,0.02,6.29,69.86,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-03-24,"SO",7,275247,17309,0,0.02,6.29,68.29,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-03-25,"SO",83,275247,17392,0.03,0.02,6.32,68.57,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-03-26,"SO",93,275247,17485,0.03,0.04,6.35,111,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-03-27,"SO",7,275247,17492,0,0.07,6.36,186.29,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-03-28,"SO",2,275247,17494,0,0.1,6.36,277.43,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-03-29,"SO",409,275247,17903,0.15,0.13,6.5,367.86,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-03-30,"SO",703,275247,18606,0.26,0.13,6.76,354.71,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-03-31,"SO",645,275247,19251,0.23,0.13,6.99,353.71,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-01,"SO",716,275247,19967,0.26,0.13,7.25,353.43,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-02,"SO",1,275247,19968,0,0.11,7.25,295,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-03,"SO",0,275247,19968,0,0.1,7.25,289.71,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-04,"SO",0,275247,19968,0,0.09,7.25,254.29,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-05,"SO",0,275247,19968,0,0.08,7.25,224.43,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-06,"SO",666,275247,20634,0.24,0.1,7.5,285.86,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-07,"SO",397,275247,21031,0.14,0.11,7.64,310.29,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-08,"SO",507,275247,21538,0.18,0.11,7.82,310.29,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-09,"SO",431,275247,21969,0.16,0.13,7.98,357.86,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-10,"SO",171,275247,22140,0.06,0.12,8.04,325.71,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-11,"SO",0,275247,22140,0,0.12,8.04,329.86,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-12,"SO",333,275247,22473,0.12,0.12,8.16,336.71,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-13,"SO",441,275247,22914,0.16,0.14,8.32,398.71,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-14,"SO",426,275247,23340,0.15,0.14,8.48,390.43,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-15,"SO",555,275247,23895,0.2,0.14,8.68,390.43,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-16,"SO",865,275247,24760,0.31,0.17,9,467,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-17,"SO",113,275247,24873,0.04,0.2,9.04,562,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-18,"SO",0,275247,24873,0,0.25,9.04,681.86,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-19,"SO",869,275247,25742,0.32,0.3,9.35,814,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-20,"SO",1106,275247,26848,0.4,0.32,9.75,885.71,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-21,"SO",1265,275247,28113,0.46,0.33,10.21,901,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-22,"SO",1480,275247,29593,0.54,0.39,10.75,1062.43,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-23,"SO",1367,275247,30960,0.5,0.37,11.25,1030,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-24,"SO",220,275247,31180,0.08,0.35,11.33,962.43,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-25,"SO",1130,275247,32310,0.41,0.3,11.74,835.29,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-26,"SO",642,275247,32952,0.23,0.24,11.97,647.43,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-27,"SO",633,275247,33585,0.23,0.17,12.2,464.71,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-28,"SO",375,275247,33960,0.14,0.16,12.34,433.29,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-29,"SO",165,275247,34125,0.06,0.1,12.4,271.86,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-30,"SO",88,275247,34213,0.03,0.07,12.43,184.57,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-05-01,"SO",0,275247,34213,0,0.04,12.43,108.14,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-05-02,"SO",0,275247,34213,0,0.06,12.43,165.57,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-05-03,"SO",31,275247,34244,0.01,0.09,12.44,250.71,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-05-04,"SO",98,275247,34342,0.04,0.14,12.48,379.86,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-05-05,"SO",777,275247,35119,0.28,0.15,12.76,406.71,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-05-06,"SO",761,275247,35880,0.28,0.15,13.04,406.71,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-05-07,"SO",992,275247,36872,0.36,NA,13.4,NA,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-05-08,"SO",188,275247,37060,0.07,NA,13.46,NA,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-05-09,"SO",0,275247,37060,0,NA,13.46,NA,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2020-12-23,"SZ",0,160480,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2020-12-24,"SZ",0,160480,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2020-12-25,"SZ",0,160480,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2020-12-26,"SZ",0,160480,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2020-12-27,"SZ",0,160480,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2020-12-28,"SZ",0,160480,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2020-12-29,"SZ",0,160480,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2020-12-30,"SZ",0,160480,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2020-12-31,"SZ",0,160480,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-01,"SZ",0,160480,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-02,"SZ",0,160480,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-03,"SZ",0,160480,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-04,"SZ",0,160480,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-05,"SZ",0,160480,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-06,"SZ",0,160480,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-07,"SZ",0,160480,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-08,"SZ",0,160480,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-09,"SZ",0,160480,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-10,"SZ",0,160480,0,0,0,0,2.71,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-11,"SZ",0,160480,0,0,0,0,2.71,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-12,"SZ",0,160480,0,0,0,0,2.71,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-13,"SZ",19,160480,19,0.01,0,0.01,2.71,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-14,"SZ",0,160480,19,0,0,0.01,2.71,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-15,"SZ",0,160480,19,0,0.01,0.01,16.57,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-16,"SZ",0,160480,19,0,0.01,0.01,21.29,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-17,"SZ",0,160480,19,0,0.01,0.01,18.57,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-18,"SZ",97,160480,116,0.06,0.02,0.07,25.71,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-19,"SZ",33,160480,149,0.02,0.02,0.09,32.43,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-20,"SZ",0,160480,149,0,0.02,0.09,32.43,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-21,"SZ",50,160480,199,0.03,0.02,0.12,32.43,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-22,"SZ",47,160480,246,0.03,0.01,0.15,18.57,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-23,"SZ",0,160480,246,0,0.01,0.15,23.86,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-24,"SZ",0,160480,246,0,0.01,0.15,23.86,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-25,"SZ",0,160480,246,0,0.01,0.15,21,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-26,"SZ",70,160480,316,0.04,0.01,0.2,20.43,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-27,"SZ",0,160480,316,0,0.01,0.2,20.43,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-28,"SZ",30,160480,346,0.02,0.01,0.22,20.43,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-29,"SZ",43,160480,389,0.03,0.02,0.24,27.71,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-30,"SZ",0,160480,389,0,0.05,0.24,73,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-31,"SZ",0,160480,389,0,0.06,0.24,88.57,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-02-01,"SZ",51,160480,440,0.03,0.07,0.27,117.29,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-02-02,"SZ",387,160480,827,0.24,0.08,0.52,134.29,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-02-03,"SZ",109,160480,936,0.07,0.08,0.58,134.29,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-02-04,"SZ",231,160480,1167,0.14,0.08,0.73,134.29,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-02-05,"SZ",162,160480,1329,0.1,0.09,0.83,151.29,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-02-06,"SZ",0,160480,1329,0,0.07,0.83,118.29,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-02-07,"SZ",0,160480,1329,0,0.09,0.83,136.57,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-02-08,"SZ",170,160480,1499,0.11,0.08,0.93,127.71,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-02-09,"SZ",156,160480,1655,0.1,0.09,1.03,140.71,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-02-10,"SZ",237,160480,1892,0.15,0.09,1.18,140.71,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
