datum,entries,entries_pos,entries_neg,sumTotal,timeframe_7d,sumTotal_last7d,timeframe_14d,sumTotal_last14d,timeframe_28d,sumTotal_last28d,timeframe_phase2,sumTotal_Phase2,timeframe_phase2b,sumTotal_Phase2b,timeframe_phase3,sumTotal_Phase3,sum7d,sum14d,mean7d,mean14d,pos_anteil,pos_anteil_mean7d,timeframe_all,anteil_pos_all,anteil_pos_14,anteil_pos_28,anteil_pos_phase2,anteil_pos_phase2b,anteil_pos_phase3,pop,inz_entries,inzmean7d,inzmean14d,inzsumTotal,inzsumTotal_last7d,inzsumTotal_last14d,inzsumTotal_last28d,inzsumTotal_Phase2,inzsumTotal_Phase2b,inzsumTotal_Phase3,inzsum7d,inzsum14d,entries_diff_last_age,entries_diff_last,type,version,datum_unit,nachweismethode,geoRegion
2020-07-25,57,1,56,8875,FALSE,0,FALSE,0,FALSE,0,TRUE,7271,FALSE,0,FALSE,0,495,1297,64.57,68.36,1.8,1,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,32.3,36.58,38.73,5028.44,NA,NA,NA,4119.64,NA,NA,280.46,734.86,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-07-26,20,0,20,8895,FALSE,0,FALSE,0,FALSE,0,TRUE,7291,FALSE,0,FALSE,0,504,1310,67.43,68.93,0,1.29,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,11.33,38.2,39.05,5039.77,NA,NA,NA,4130.97,NA,NA,285.56,742.23,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-07-27,52,1,51,8947,FALSE,0,FALSE,0,FALSE,0,TRUE,7343,FALSE,0,FALSE,0,480,1255,64.43,70.14,1.9,1.76,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,29.46,36.51,39.74,5069.24,NA,NA,NA,4160.43,NA,NA,271.96,711.06,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-07-28,63,0,63,9010,FALSE,0,FALSE,0,FALSE,0,TRUE,7406,FALSE,0,FALSE,0,452,1107,67,72.57,0,2.26,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,35.69,37.96,41.12,5104.93,NA,NA,NA,4196.13,NA,NA,256.1,627.21,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-07-29,98,2,96,9108,FALSE,0,FALSE,0,FALSE,0,TRUE,7504,FALSE,0,FALSE,0,472,1102,66,72.21,2,2.29,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,55.53,37.39,40.91,5160.46,NA,NA,NA,4251.65,NA,NA,267.43,624.38,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-07-30,100,5,95,9208,FALSE,0,FALSE,0,FALSE,0,TRUE,7604,FALSE,0,FALSE,0,451,1092,65.86,72.36,5,3.04,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,56.66,37.32,41,5217.12,NA,NA,NA,4308.31,NA,NA,255.53,618.71,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-07-31,79,4,75,9287,FALSE,0,FALSE,0,FALSE,0,TRUE,7683,FALSE,0,FALSE,0,469,1021,71.71,75.5,5.1,3.39,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,44.76,40.63,42.78,5261.88,NA,NA,NA,4353.07,NA,NA,265.73,578.48,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-08-01,50,1,49,9337,FALSE,0,FALSE,0,FALSE,0,TRUE,7733,FALSE,0,FALSE,0,462,957,80.57,75.86,2,3.61,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,28.33,45.65,42.98,5290.2,NA,NA,NA,4381.4,NA,NA,261.76,542.22,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-08-02,19,1,18,9356,FALSE,0,FALSE,0,FALSE,0,TRUE,7752,FALSE,0,FALSE,0,461,965,77,75.5,5.3,3.33,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,10.77,43.63,42.78,5300.97,NA,NA,NA,4392.17,NA,NA,261.2,546.75,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-08-03,93,4,89,9449,FALSE,0,FALSE,0,FALSE,0,TRUE,7845,FALSE,0,FALSE,0,502,982,80.29,77.64,4.3,2.84,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,52.69,45.49,43.99,5353.66,NA,NA,NA,4444.86,NA,NA,284.43,556.39,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-08-04,125,2,123,9574,FALSE,0,FALSE,0,FALSE,0,TRUE,7970,FALSE,0,FALSE,0,564,1016,84,81.14,1.6,2.26,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,70.82,47.59,45.97,5424.49,NA,NA,NA,4515.68,NA,NA,319.55,575.65,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-08-05,73,0,73,9647,FALSE,0,FALSE,0,FALSE,0,TRUE,8043,FALSE,0,FALSE,0,539,1011,85.71,80,0,2.2,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,41.36,48.56,45.33,5465.85,NA,NA,NA,4557.04,NA,NA,305.39,572.82,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-08-06,123,2,121,9770,FALSE,0,FALSE,0,FALSE,0,TRUE,8166,FALSE,0,FALSE,0,562,1013,85.14,80.57,1.6,2.4,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,69.69,48.24,45.65,5535.54,NA,NA,NA,4626.73,NA,NA,318.42,573.95,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-08-07,105,1,104,9875,FALSE,0,FALSE,0,FALSE,0,TRUE,8271,FALSE,0,FALSE,0,588,1057,83.57,83.5,1,2.13,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,59.49,47.35,47.31,5595.03,NA,NA,NA,4686.23,NA,NA,333.15,598.88,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-08-08,62,1,61,9937,FALSE,0,FALSE,0,FALSE,0,TRUE,8333,FALSE,0,FALSE,0,600,1062,81.71,87.36,1.6,2.29,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,35.13,46.3,49.5,5630.16,NA,NA,NA,4721.35,NA,NA,339.95,601.71,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-08-09,15,1,14,9952,FALSE,0,FALSE,0,FALSE,0,TRUE,8348,FALSE,0,FALSE,0,596,1057,83,88.43,6.7,2.99,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,8.5,47.03,50.1,5638.65,NA,NA,NA,4729.85,NA,NA,337.68,598.88,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-08-10,82,2,80,10034,FALSE,0,FALSE,0,FALSE,0,TRUE,8430,FALSE,0,FALSE,0,585,1087,80.86,88.5,2.4,3.69,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,46.46,45.81,50.14,5685.11,NA,NA,NA,4776.31,NA,NA,331.45,615.88,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-08-11,112,3,109,10146,FALSE,0,FALSE,0,FALSE,0,TRUE,8542,FALSE,0,FALSE,0,572,1136,83,88.79,2.7,4.37,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,63.46,47.03,50.31,5748.57,NA,NA,NA,4839.77,NA,NA,324.09,643.64,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-08-12,82,4,78,10228,FALSE,0,FALSE,0,FALSE,0,TRUE,8624,FALSE,0,FALSE,0,581,1120,89,93.21,4.9,4.69,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,46.46,50.43,52.81,5795.03,NA,NA,NA,4886.23,NA,NA,329.19,634.58,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-08-13,108,7,101,10336,FALSE,0,FALSE,0,FALSE,0,TRUE,8732,FALSE,0,FALSE,0,566,1128,91.71,95.07,6.5,3.73,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,61.19,51.96,53.87,5856.22,NA,NA,NA,4947.42,NA,NA,320.69,639.11,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-08-14,120,7,113,10456,FALSE,0,FALSE,0,FALSE,0,TRUE,8852,FALSE,0,FALSE,0,581,1169,93.43,97.86,5.8,3.69,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,67.99,52.94,55.45,5924.21,NA,NA,NA,5015.41,NA,NA,329.19,662.34,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-08-15,104,4,100,10560,FALSE,0,FALSE,0,FALSE,0,TRUE,8956,FALSE,0,FALSE,0,623,1223,95.86,100.36,3.8,3.63,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,58.92,54.31,56.86,5983.14,NA,NA,NA,5074.34,NA,NA,352.98,692.93,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-08-16,34,0,34,10594,FALSE,0,FALSE,0,FALSE,0,TRUE,8990,FALSE,0,FALSE,0,642,1238,103.43,104.21,0,3.46,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,19.26,58.6,59.04,6002.4,NA,NA,NA,5093.6,NA,NA,363.75,701.43,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-08-17,94,2,92,10688,FALSE,0,FALSE,0,FALSE,0,TRUE,9084,FALSE,0,FALSE,0,654,1239,109.29,108.36,2.1,2.91,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,53.26,61.92,61.4,6055.66,NA,NA,NA,5146.86,NA,NA,370.55,702,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-08-18,129,3,126,10817,FALSE,0,FALSE,0,FALSE,0,TRUE,9213,FALSE,0,FALSE,0,671,1243,112.71,114.29,2.3,2.39,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,73.09,63.86,64.76,6128.75,NA,NA,NA,5219.95,NA,NA,380.18,704.27,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-08-19,135,5,130,10952,FALSE,0,FALSE,0,FALSE,0,TRUE,9348,FALSE,0,FALSE,0,724,1305,111.71,120.14,3.7,2.29,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,76.49,63.29,68.07,6205.24,NA,NA,NA,5296.44,NA,NA,410.21,739.39,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-08-20,149,4,145,11101,FALSE,0,FALSE,0,FALSE,0,TRUE,9497,FALSE,0,FALSE,0,765,1331,116.71,133.79,2.7,3.11,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,84.42,66.13,75.8,6289.66,NA,NA,NA,5380.86,NA,NA,433.44,754.12,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-08-21,144,3,141,11245,FALSE,0,FALSE,0,FALSE,0,TRUE,9641,FALSE,0,FALSE,0,789,1370,123.29,137,2.1,3.23,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,81.59,69.85,77.62,6371.25,NA,NA,NA,5462.45,NA,NA,447.04,776.22,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-08-22,97,3,94,11342,FALSE,0,FALSE,0,FALSE,0,TRUE,9738,FALSE,0,FALSE,0,782,1405,132.71,142.57,3.1,3.04,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,54.96,75.19,80.78,6426.21,NA,NA,NA,5517.41,NA,NA,443.07,796.05,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-08-23,69,4,65,11411,FALSE,0,FALSE,0,FALSE,0,TRUE,9807,FALSE,0,FALSE,0,817,1459,136.86,143.64,5.8,2.69,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,39.09,77.54,81.38,6465.3,NA,NA,NA,5556.5,NA,NA,462.9,826.65,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-08-24,140,4,136,11551,FALSE,0,FALSE,0,FALSE,0,TRUE,9947,FALSE,0,FALSE,0,863,1517,158.29,149.07,2.9,2.49,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,79.32,89.68,84.46,6544.62,NA,NA,NA,5635.82,NA,NA,488.96,859.51,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-08-25,195,2,193,11746,FALSE,0,FALSE,0,FALSE,0,TRUE,10142,FALSE,0,FALSE,0,929,1600,161.29,163.29,1,2.36,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,110.48,91.38,92.52,6655.11,NA,NA,NA,5746.31,NA,NA,526.36,906.54,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-08-26,164,2,162,11910,FALSE,0,FALSE,0,FALSE,0,TRUE,10306,FALSE,0,FALSE,0,958,1682,173.43,174.29,1.2,2.77,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,92.92,98.26,98.75,6748.03,NA,NA,NA,5839.23,NA,NA,542.79,953,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-08-27,299,4,295,12209,FALSE,0,FALSE,0,FALSE,0,TRUE,10605,FALSE,0,FALSE,0,1108,1873,170.57,189,1.3,2.23,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,169.41,96.64,107.08,6917.44,NA,NA,NA,6008.63,NA,NA,627.78,1061.21,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-08-28,165,2,163,12374,FALSE,0,FALSE,0,FALSE,0,TRUE,10770,FALSE,0,FALSE,0,1129,1918,174.86,198,1.2,2.31,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,93.49,99.07,112.18,7010.92,NA,NA,NA,6102.12,NA,NA,639.67,1086.71,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-08-29,182,11,171,12556,FALSE,0,FALSE,0,FALSE,0,TRUE,10952,FALSE,0,FALSE,0,1214,1996,193.86,204.64,6,2.43,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,103.12,109.84,115.95,7114.04,NA,NA,NA,6205.24,NA,NA,687.83,1130.9,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-08-30,49,1,48,12605,FALSE,0,FALSE,0,FALSE,0,TRUE,11001,FALSE,0,FALSE,0,1194,2011,211.71,208.57,2,2.26,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,27.76,119.95,118.17,7141.8,NA,NA,NA,6233,NA,NA,676.5,1139.4,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-08-31,170,6,164,12775,FALSE,0,FALSE,0,FALSE,0,TRUE,11171,FALSE,0,FALSE,0,1224,2087,219.71,211,3.5,2.4,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,96.32,124.48,119.55,7238.12,NA,NA,NA,6329.32,NA,NA,693.5,1182.46,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-09-01,328,6,322,13103,FALSE,0,FALSE,0,FALSE,0,TRUE,11499,FALSE,0,FALSE,0,1357,2286,234.71,220.43,1.8,2.66,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,185.84,132.98,124.89,7423.96,NA,NA,NA,6515.16,NA,NA,768.86,1295.21,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-09-02,289,0,289,13392,FALSE,0,FALSE,0,FALSE,0,TRUE,11788,FALSE,0,FALSE,0,1482,2440,235.86,233.79,0,1.96,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,163.74,133.63,132.46,7587.71,NA,NA,NA,6678.9,NA,NA,839.68,1382.47,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-09-03,355,8,347,13747,FALSE,0,FALSE,0,FALSE,0,TRUE,12143,FALSE,0,FALSE,0,1538,2646,246.57,234.57,2.3,2.36,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,201.14,139.7,132.9,7788.85,NA,NA,NA,6880.04,NA,NA,871.41,1499.18,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-09-04,270,8,262,14017,FALSE,0,FALSE,0,FALSE,0,TRUE,12413,FALSE,0,FALSE,0,1643,2772,247.14,237.57,3,2.93,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,152.98,140.03,134.6,7941.82,NA,NA,NA,7033.02,NA,NA,930.9,1570.57,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-09-05,190,2,188,14207,FALSE,0,FALSE,0,FALSE,0,TRUE,12603,FALSE,0,FALSE,0,1651,2865,247,243.36,1.1,3.16,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,107.65,139.95,137.88,8049.47,NA,NA,NA,7140.67,NA,NA,935.43,1623.27,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-09-06,124,6,118,14331,FALSE,0,FALSE,0,FALSE,0,TRUE,12727,FALSE,0,FALSE,0,1726,2920,255.86,247.93,4.8,3.6,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,70.26,144.97,140.47,8119.73,NA,NA,NA,7210.93,NA,NA,977.93,1654.43,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-09-07,174,13,161,14505,FALSE,0,FALSE,0,FALSE,0,TRUE,12901,FALSE,0,FALSE,0,1730,2954,249.43,252.79,7.5,3.6,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,98.59,141.32,143.23,8218.32,NA,NA,NA,7309.51,NA,NA,980.19,1673.69,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-09-08,327,11,316,14832,FALSE,0,FALSE,0,FALSE,0,TRUE,13228,FALSE,0,FALSE,0,1729,3086,240.43,248,3.4,3.51,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,185.27,136.22,140.51,8403.59,NA,NA,NA,7494.79,NA,NA,979.63,1748.48,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-09-09,351,11,340,15183,FALSE,0,FALSE,0,FALSE,0,TRUE,13579,FALSE,0,FALSE,0,1791,3273,250.86,247.57,3.1,4.71,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,198.87,142.13,140.27,8602.46,NA,NA,NA,7693.66,NA,NA,1014.75,1854.43,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-09-10,310,7,303,15493,FALSE,0,FALSE,0,FALSE,0,TRUE,13889,FALSE,0,FALSE,0,1746,3284,249.29,242.79,2.3,4.41,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,175.64,141.24,137.56,8778.1,NA,NA,NA,7869.3,NA,NA,989.26,1860.67,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-09-11,207,5,202,15700,FALSE,0,FALSE,0,FALSE,0,TRUE,14096,FALSE,0,FALSE,0,1683,3326,258.43,238.5,2.4,3.83,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,117.28,146.42,135.13,8895.39,NA,NA,NA,7986.58,NA,NA,953.56,1884.46,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-09-12,263,25,238,15963,FALSE,0,FALSE,0,FALSE,0,TRUE,14359,FALSE,0,FALSE,0,1756,3407,249,233.71,9.5,3.67,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,149.01,141.08,132.42,9044.4,NA,NA,NA,8135.6,NA,NA,994.92,1930.36,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-09-13,113,3,110,16076,FALSE,0,FALSE,0,FALSE,0,TRUE,14472,FALSE,0,FALSE,0,1745,3471,239.29,229,2.7,3.49,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,64.02,135.58,129.75,9108.42,NA,NA,NA,8199.62,NA,NA,988.69,1966.62,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-09-14,238,8,230,16314,FALSE,0,FALSE,0,FALSE,0,TRUE,14710,FALSE,0,FALSE,0,1809,3539,236.14,221,3.4,3.66,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,134.85,133.79,125.22,9243.27,NA,NA,NA,8334.47,NA,NA,1024.95,2005.14,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-09-15,261,6,255,16575,FALSE,0,FALSE,0,FALSE,0,TRUE,14971,FALSE,0,FALSE,0,1743,3472,236.57,212.71,2.3,3.86,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,147.88,134.04,120.52,9391.15,NA,NA,NA,8482.35,NA,NA,987.56,1967.18,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-09-16,283,5,278,16858,FALSE,0,FALSE,0,FALSE,0,TRUE,15254,FALSE,0,FALSE,0,1675,3466,216.57,203.79,1.8,3.31,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,160.34,122.71,115.46,9551.49,NA,NA,NA,8642.69,NA,NA,949.03,1963.78,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-09-17,288,10,278,17146,FALSE,0,FALSE,0,FALSE,0,TRUE,15542,FALSE,0,FALSE,0,1653,3399,208.71,195.07,3.5,4.4,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,163.18,118.25,110.52,9714.67,NA,NA,NA,8805.87,NA,NA,936.57,1925.82,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-09-18,210,8,202,17356,FALSE,0,FALSE,0,FALSE,0,TRUE,15752,FALSE,0,FALSE,0,1656,3339,183.57,195.29,3.8,4.37,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,118.98,104.01,110.65,9833.65,NA,NA,NA,8924.85,NA,NA,938.26,1891.83,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-09-19,123,7,116,17479,FALSE,0,FALSE,0,FALSE,0,TRUE,15875,FALSE,0,FALSE,0,1516,3272,176.43,184,5.7,4.86,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,69.69,99.96,104.25,9903.34,NA,NA,NA,8994.54,NA,NA,858.94,1853.87,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-09-20,58,6,52,17537,FALSE,0,FALSE,0,FALSE,0,TRUE,15933,FALSE,0,FALSE,0,1461,3206,168.29,183.86,10.3,5.61,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,32.86,95.35,104.17,9936.2,NA,NA,NA,9027.4,NA,NA,827.78,1816.47,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-09-21,62,2,60,17599,FALSE,0,FALSE,0,FALSE,0,TRUE,15995,FALSE,0,FALSE,0,1285,3094,154,177.21,3.2,6.03,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,35.13,87.25,100.4,9971.33,NA,NA,NA,9062.53,NA,NA,728.06,1753.01,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-09-22,211,12,199,17810,FALSE,0,FALSE,0,FALSE,0,TRUE,16206,FALSE,0,FALSE,0,1235,2978,154,175.93,5.7,6.1,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,119.55,87.25,99.68,10090.88,NA,NA,NA,9182.08,NA,NA,699.73,1687.29,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-09-23,226,16,210,18036,FALSE,0,FALSE,0,FALSE,0,TRUE,16432,FALSE,0,FALSE,0,1178,2853,151.43,173.64,7.1,6.24,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,128.05,85.8,98.38,10218.93,NA,NA,NA,9310.13,NA,NA,667.44,1616.47,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-09-24,188,12,176,18224,FALSE,0,FALSE,0,FALSE,0,TRUE,16620,FALSE,0,FALSE,0,1078,2731,159,173.5,6.4,6.19,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,106.52,90.09,98.3,10325.45,NA,NA,NA,9416.64,NA,NA,610.78,1547.34,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-09-25,210,9,201,18434,FALSE,0,FALSE,0,FALSE,0,TRUE,16830,FALSE,0,FALSE,0,1078,2734,170.86,169.79,4.3,6.13,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,118.98,96.81,96.2,10444.43,NA,NA,NA,9535.63,NA,NA,610.78,1549.04,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-09-26,105,7,98,18539,FALSE,0,FALSE,0,FALSE,0,TRUE,16935,FALSE,0,FALSE,0,1060,2576,175.43,170,6.7,6.26,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,59.49,99.4,96.32,10503.92,NA,NA,NA,9595.12,NA,NA,600.58,1459.52,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-09-27,111,11,100,18650,FALSE,0,FALSE,0,FALSE,0,TRUE,17046,FALSE,0,FALSE,0,1113,2574,179,170.5,9.9,5.81,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,62.89,101.42,96.6,10566.81,NA,NA,NA,9658.01,NA,NA,630.61,1458.39,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-09-28,145,4,141,18795,FALSE,0,FALSE,0,FALSE,0,TRUE,17191,TRUE,145,FALSE,0,1196,2481,193,180.21,2.8,6.14,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,82.15,109.35,102.1,10648.97,NA,NA,NA,9740.16,82.15,NA,677.64,1405.7,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-09-29,243,16,227,19038,FALSE,0,FALSE,0,FALSE,0,TRUE,17434,TRUE,388,FALSE,0,1228,2463,185.57,187.36,6.6,6.26,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,137.68,105.14,106.16,10786.65,NA,NA,NA,9877.84,219.84,NA,695.77,1395.5,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-09-30,251,10,241,19289,FALSE,0,FALSE,0,FALSE,0,TRUE,17685,TRUE,639,FALSE,0,1253,2431,188.57,200.21,4,6.66,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,142.21,106.84,113.44,10928.86,NA,NA,NA,10020.06,362.05,NA,709.93,1377.37,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-10-01,286,25,261,19575,FALSE,0,FALSE,0,FALSE,0,TRUE,17971,TRUE,925,FALSE,0,1351,2429,182,216.5,8.7,6.56,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,162.04,103.12,122.67,11090.9,NA,NA,NA,10182.1,524.09,NA,765.46,1376.24,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-10-02,158,8,150,19733,FALSE,0,FALSE,0,FALSE,0,TRUE,18129,TRUE,1083,FALSE,0,1299,2377,189.57,219.64,5.1,8.33,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,89.52,107.41,124.44,11180.42,NA,NA,NA,10271.62,613.61,NA,735.99,1346.77,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
2020-10-03,126,12,114,19859,FALSE,0,FALSE,0,FALSE,0,TRUE,18255,TRUE,1209,FALSE,0,1320,2380,199.29,221.5,9.5,9.73,TRUE,11.1,0.7,1.7,11.2,12.3,5.3,176496,71.39,112.91,125.5,11251.81,NA,NA,NA,10343.01,685,NA,747.89,1348.47,1,542,COVID19Tests,2021-06-25_07-49-37,day,all,NE
