date,geoRegion,altersklasse_covid19,entries,type_variant,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202123,CH,30 - 39,NA,altersklasse_covid19,1178396,NA,2.51,11.66,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.11,11
202123,CH,40 - 49,NA,altersklasse_covid19,1147547,NA,3.65,17.97,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.156,15.6
202123,CH,50 - 59,NA,altersklasse_covid19,1234105,NA,8.02,33.91,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.368,36.8
202123,CH,60 - 69,NA,altersklasse_covid19,902514,NA,6.24,56.59,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.209,20.9
202123,CH,70 - 79,NA,altersklasse_covid19,686424,NA,1.85,77.28,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.047,4.7
202123,CH,80+,NA,altersklasse_covid19,433698,NA,1.05,77.97,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.017,1.7000000000000002
202124,CH,0 - 9,NA,altersklasse_covid19,835840,NA,0,0.01,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0,0
202124,CH,10 - 19,NA,altersklasse_covid19,805985,NA,0.64,2.52,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.019,1.9
202124,CH,20 - 29,NA,altersklasse_covid19,998069,NA,2.68,12.19,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.097,9.700000000000001
202124,CH,30 - 39,NA,altersklasse_covid19,1178396,NA,3.52,15.17,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.151,15.1
202124,CH,40 - 49,NA,altersklasse_covid19,1147547,NA,4.4,22.36,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.184,18.4
202124,CH,50 - 59,NA,altersklasse_covid19,1234105,NA,7.7,41.61,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.346,34.599999999999994
202124,CH,60 - 69,NA,altersklasse_covid19,902514,NA,4.57,61.17,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.15,15
202124,CH,70 - 79,NA,altersklasse_covid19,686424,NA,1.53,78.81,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.038,3.8
202124,CH,80+,NA,altersklasse_covid19,433698,NA,0.91,78.88,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.014,1.4000000000000001
202052,CHFL,0 - 9,NA,altersklasse_covid19,839896,NA,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,NA,NA
202052,CHFL,10 - 19,NA,altersklasse_covid19,809905,NA,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,NA,NA
202052,CHFL,20 - 29,NA,altersklasse_covid19,1002578,NA,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,NA,NA
202052,CHFL,30 - 39,NA,altersklasse_covid19,1183363,NA,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,NA,NA
202052,CHFL,40 - 49,NA,altersklasse_covid19,1153046,NA,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,NA,NA
202052,CHFL,50 - 59,NA,altersklasse_covid19,1240177,NA,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,NA,NA
202052,CHFL,60 - 69,NA,altersklasse_covid19,907325,NA,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,NA,NA
202052,CHFL,70 - 79,NA,altersklasse_covid19,689809,NA,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,NA,NA
202052,CHFL,80+,NA,altersklasse_covid19,435226,NA,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,NA,NA
202053,CHFL,0 - 9,NA,altersklasse_covid19,839896,NA,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0,0
202053,CHFL,10 - 19,NA,altersklasse_covid19,809905,NA,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0,0
202053,CHFL,20 - 29,NA,altersklasse_covid19,1002578,NA,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.167,16.7
202053,CHFL,30 - 39,NA,altersklasse_covid19,1183363,NA,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0,0
202053,CHFL,40 - 49,NA,altersklasse_covid19,1153046,NA,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.167,16.7
202053,CHFL,50 - 59,NA,altersklasse_covid19,1240177,NA,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.333,33.300000000000004
202053,CHFL,60 - 69,NA,altersklasse_covid19,907325,NA,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0,0
202053,CHFL,70 - 79,NA,altersklasse_covid19,689809,NA,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.167,16.7
202053,CHFL,80+,NA,altersklasse_covid19,435226,NA,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.167,16.7
202101,CHFL,0 - 9,NA,altersklasse_covid19,839896,NA,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0,0
202101,CHFL,10 - 19,NA,altersklasse_covid19,809905,NA,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0,0
202101,CHFL,20 - 29,NA,altersklasse_covid19,1002578,NA,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0,0
202101,CHFL,30 - 39,NA,altersklasse_covid19,1183363,NA,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.143,14.299999999999999
202101,CHFL,40 - 49,NA,altersklasse_covid19,1153046,NA,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0,0
202101,CHFL,50 - 59,NA,altersklasse_covid19,1240177,NA,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.143,14.299999999999999
202101,CHFL,60 - 69,NA,altersklasse_covid19,907325,NA,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.143,14.299999999999999
202101,CHFL,70 - 79,NA,altersklasse_covid19,689809,NA,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.286,28.599999999999998
202101,CHFL,80+,NA,altersklasse_covid19,435226,NA,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.286,28.599999999999998
202102,CHFL,0 - 9,NA,altersklasse_covid19,839896,NA,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0,0
202102,CHFL,10 - 19,NA,altersklasse_covid19,809905,NA,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0,0
202102,CHFL,20 - 29,NA,altersklasse_covid19,1002578,NA,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.12,12
202102,CHFL,30 - 39,NA,altersklasse_covid19,1183363,NA,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.099,9.9
202102,CHFL,40 - 49,NA,altersklasse_covid19,1153046,NA,0,0.01,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.236,23.599999999999998
202102,CHFL,50 - 59,NA,altersklasse_covid19,1240177,NA,0.01,0.01,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.293,29.299999999999997
202102,CHFL,60 - 69,NA,altersklasse_covid19,907325,NA,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.112,11.200000000000001
202102,CHFL,70 - 79,NA,altersklasse_covid19,689809,NA,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.017,1.7000000000000002
202102,CHFL,80+,NA,altersklasse_covid19,435226,NA,0.01,0.01,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.124,12.4
202103,CHFL,0 - 9,NA,altersklasse_covid19,839896,NA,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.001,0.1
202103,CHFL,10 - 19,NA,altersklasse_covid19,809905,NA,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.003,0.3
202103,CHFL,20 - 29,NA,altersklasse_covid19,1002578,NA,0.01,0.01,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.026,2.6
202103,CHFL,30 - 39,NA,altersklasse_covid19,1183363,NA,0.01,0.01,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.041,4.1000000000000005
202103,CHFL,40 - 49,NA,altersklasse_covid19,1153046,NA,0.02,0.02,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.061,6.1
202103,CHFL,50 - 59,NA,altersklasse_covid19,1240177,NA,0.03,0.03,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.093,9.3
202103,CHFL,60 - 69,NA,altersklasse_covid19,907325,NA,0.08,0.09,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.22,22
202103,CHFL,70 - 79,NA,altersklasse_covid19,689809,NA,0.16,0.16,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.313,31.3
202103,CHFL,80+,NA,altersklasse_covid19,435226,NA,0.19,0.2,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.242,24.2
202104,CHFL,0 - 9,NA,altersklasse_covid19,839896,NA,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0,0
202104,CHFL,10 - 19,NA,altersklasse_covid19,809905,NA,0.01,0.01,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.005,0.5
202104,CHFL,20 - 29,NA,altersklasse_covid19,1002578,NA,0.03,0.04,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.026,2.6
202104,CHFL,30 - 39,NA,altersklasse_covid19,1183363,NA,0.04,0.06,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.047,4.7
202104,CHFL,40 - 49,NA,altersklasse_covid19,1153046,NA,0.06,0.09,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.071,7.1
202104,CHFL,50 - 59,NA,altersklasse_covid19,1240177,NA,0.08,0.12,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.101,10.100000000000001
202104,CHFL,60 - 69,NA,altersklasse_covid19,907325,NA,0.11,0.2,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.098,9.8
202104,CHFL,70 - 79,NA,altersklasse_covid19,689809,NA,0.37,0.53,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.249,24.9
202104,CHFL,80+,NA,altersklasse_covid19,435226,NA,0.96,1.16,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.402,40.2
202105,CHFL,0 - 9,NA,altersklasse_covid19,839896,NA,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0,0
202105,CHFL,10 - 19,NA,altersklasse_covid19,809905,NA,0.02,0.03,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.006,0.6
202105,CHFL,20 - 29,NA,altersklasse_covid19,1002578,NA,0.11,0.14,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.037,3.6999999999999997
202105,CHFL,30 - 39,NA,altersklasse_covid19,1183363,NA,0.11,0.17,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.047,4.7
202105,CHFL,40 - 49,NA,altersklasse_covid19,1153046,NA,0.17,0.26,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.07,7.000000000000001
202105,CHFL,50 - 59,NA,altersklasse_covid19,1240177,NA,0.24,0.35,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.103,10.299999999999999
202105,CHFL,60 - 69,NA,altersklasse_covid19,907325,NA,0.24,0.44,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.075,7.5
202105,CHFL,70 - 79,NA,altersklasse_covid19,689809,NA,0.94,1.47,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.226,22.6
202105,CHFL,80+,NA,altersklasse_covid19,435226,NA,2.87,4.03,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.436,43.6
202106,CHFL,0 - 9,NA,altersklasse_covid19,839896,NA,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0,0
202106,CHFL,10 - 19,NA,altersklasse_covid19,809905,NA,0.03,0.06,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.004,0.4
202106,CHFL,20 - 29,NA,altersklasse_covid19,1002578,NA,0.22,0.37,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.041,4.1000000000000005
202106,CHFL,30 - 39,NA,altersklasse_covid19,1183363,NA,0.31,0.48,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.068,6.800000000000001
202106,CHFL,40 - 49,NA,altersklasse_covid19,1153046,NA,0.39,0.65,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.084,8.4
202106,CHFL,50 - 59,NA,altersklasse_covid19,1240177,NA,0.47,0.83,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.109,10.9
202106,CHFL,60 - 69,NA,altersklasse_covid19,907325,NA,0.49,0.93,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.083,8.3
202106,CHFL,70 - 79,NA,altersklasse_covid19,689809,NA,1.93,3.41,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.246,24.6
202106,CHFL,80+,NA,altersklasse_covid19,435226,NA,4.54,8.57,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.365,36.5
202107,CHFL,0 - 9,NA,altersklasse_covid19,839896,NA,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0,0
202107,CHFL,10 - 19,NA,altersklasse_covid19,809905,NA,0.02,0.08,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.003,0.3
202107,CHFL,20 - 29,NA,altersklasse_covid19,1002578,NA,0.13,0.5,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.019,1.9
202107,CHFL,30 - 39,NA,altersklasse_covid19,1183363,NA,0.18,0.66,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.031,3.1
202107,CHFL,40 - 49,NA,altersklasse_covid19,1153046,NA,0.27,0.92,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.046,4.6
202107,CHFL,50 - 59,NA,altersklasse_covid19,1240177,NA,0.41,1.24,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.076,7.6
202107,CHFL,60 - 69,NA,altersklasse_covid19,907325,NA,0.61,1.54,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.082,8.200000000000001
202107,CHFL,70 - 79,NA,altersklasse_covid19,689809,NA,3.39,6.79,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.345,34.5
202107,CHFL,80+,NA,altersklasse_covid19,435226,NA,6.18,14.75,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.398,39.800000000000004
202108,CHFL,0 - 9,NA,altersklasse_covid19,839896,NA,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0,0
202108,CHFL,10 - 19,NA,altersklasse_covid19,809905,NA,0.04,0.12,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.003,0.3
202108,CHFL,20 - 29,NA,altersklasse_covid19,1002578,NA,0.17,0.66,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.02,2
202108,CHFL,30 - 39,NA,altersklasse_covid19,1183363,NA,0.23,0.88,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.031,3.1
202108,CHFL,40 - 49,NA,altersklasse_covid19,1153046,NA,0.34,1.27,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.047,4.7
202108,CHFL,50 - 59,NA,altersklasse_covid19,1240177,NA,0.54,1.78,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.079,7.9
202108,CHFL,60 - 69,NA,altersklasse_covid19,907325,NA,0.86,2.4,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.092,9.2
202108,CHFL,70 - 79,NA,altersklasse_covid19,689809,NA,4,10.79,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.325,32.5
202108,CHFL,80+,NA,altersklasse_covid19,435226,NA,7.85,22.6,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.403,40.300000000000004
202109,CHFL,0 - 9,NA,altersklasse_covid19,839896,NA,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0,0
202109,CHFL,10 - 19,NA,altersklasse_covid19,809905,NA,0.04,0.16,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.005,0.5
202109,CHFL,20 - 29,NA,altersklasse_covid19,1002578,NA,0.21,0.87,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.029,2.9000000000000004
202109,CHFL,30 - 39,NA,altersklasse_covid19,1183363,NA,0.28,1.16,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.045,4.5
202109,CHFL,40 - 49,NA,altersklasse_covid19,1153046,NA,0.4,1.67,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.063,6.3
202109,CHFL,50 - 59,NA,altersklasse_covid19,1240177,NA,0.61,2.39,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.103,10.299999999999999
202109,CHFL,60 - 69,NA,altersklasse_covid19,907325,NA,0.88,3.28,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.108,10.8
202109,CHFL,70 - 79,NA,altersklasse_covid19,689809,NA,2.93,13.72,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.275,27.500000000000004
202109,CHFL,80+,NA,altersklasse_covid19,435226,NA,6.29,28.89,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.372,37.2
202110,CHFL,0 - 9,NA,altersklasse_covid19,839896,NA,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0,0
202110,CHFL,10 - 19,NA,altersklasse_covid19,809905,NA,0.03,0.19,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.004,0.4
202110,CHFL,20 - 29,NA,altersklasse_covid19,1002578,NA,0.16,1.03,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.027,2.7
202110,CHFL,30 - 39,NA,altersklasse_covid19,1183363,NA,0.19,1.36,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.038,3.8
202110,CHFL,40 - 49,NA,altersklasse_covid19,1153046,NA,0.27,1.94,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.053,5.3
202110,CHFL,50 - 59,NA,altersklasse_covid19,1240177,NA,0.44,2.84,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.093,9.3
202110,CHFL,60 - 69,NA,altersklasse_covid19,907325,NA,0.63,3.91,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.097,9.700000000000001
202110,CHFL,70 - 79,NA,altersklasse_covid19,689809,NA,2.52,16.23,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.293,29.299999999999997
202110,CHFL,80+,NA,altersklasse_covid19,435226,NA,5.37,34.26,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.395,39.5
202111,CHFL,0 - 9,NA,altersklasse_covid19,839896,NA,0,0.01,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0,0
202111,CHFL,10 - 19,NA,altersklasse_covid19,809905,NA,0.06,0.24,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.006,0.6
202111,CHFL,20 - 29,NA,altersklasse_covid19,1002578,NA,0.29,1.32,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.041,4.1000000000000005
202111,CHFL,30 - 39,NA,altersklasse_covid19,1183363,NA,0.37,1.73,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.063,6.3
202111,CHFL,40 - 49,NA,altersklasse_covid19,1153046,NA,0.49,2.43,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.081,8.1
202111,CHFL,50 - 59,NA,altersklasse_covid19,1240177,NA,0.76,3.6,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.134,13.4
202111,CHFL,60 - 69,NA,altersklasse_covid19,907325,NA,0.92,4.83,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.119,11.899999999999999
202111,CHFL,70 - 79,NA,altersklasse_covid19,689809,NA,2.4,18.64,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.236,23.599999999999998
202111,CHFL,80+,NA,altersklasse_covid19,435226,NA,5.15,39.41,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.319,31.900000000000002
202112,CHFL,0 - 9,NA,altersklasse_covid19,839896,NA,0,0.01,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0,0
202112,CHFL,10 - 19,NA,altersklasse_covid19,809905,NA,0.03,0.27,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.004,0.4
202112,CHFL,20 - 29,NA,altersklasse_covid19,1002578,NA,0.23,1.54,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.035,3.5000000000000004
202112,CHFL,30 - 39,NA,altersklasse_covid19,1183363,NA,0.29,2.02,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.054,5.4
202112,CHFL,40 - 49,NA,altersklasse_covid19,1153046,NA,0.41,2.84,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.073,7.3
202112,CHFL,50 - 59,NA,altersklasse_covid19,1240177,NA,0.62,4.21,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.119,11.899999999999999
202112,CHFL,60 - 69,NA,altersklasse_covid19,907325,NA,0.92,5.75,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.129,12.9
202112,CHFL,70 - 79,NA,altersklasse_covid19,689809,NA,2.76,21.4,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.295,29.5
202112,CHFL,80+,NA,altersklasse_covid19,435226,NA,4.32,43.74,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.292,29.2
202113,CHFL,0 - 9,NA,altersklasse_covid19,839896,NA,0,0.01,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0,0
202113,CHFL,10 - 19,NA,altersklasse_covid19,809905,NA,0.03,0.3,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.004,0.4
202113,CHFL,20 - 29,NA,altersklasse_covid19,1002578,NA,0.19,1.73,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.031,3.1
202113,CHFL,30 - 39,NA,altersklasse_covid19,1183363,NA,0.24,2.27,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.046,4.6
202113,CHFL,40 - 49,NA,altersklasse_covid19,1153046,NA,0.32,3.16,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.06,6
202113,CHFL,50 - 59,NA,altersklasse_covid19,1240177,NA,0.48,4.7,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.097,9.700000000000001
202113,CHFL,60 - 69,NA,altersklasse_covid19,907325,NA,0.8,6.54,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.117,11.700000000000001
202113,CHFL,70 - 79,NA,altersklasse_covid19,689809,NA,3.17,24.57,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.354,35.4
202113,CHFL,80+,NA,altersklasse_covid19,435226,NA,4.12,47.86,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.29,28.999999999999996
202114,CHFL,0 - 9,NA,altersklasse_covid19,839896,NA,0,0.01,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0,0
202114,CHFL,10 - 19,NA,altersklasse_covid19,809905,NA,0.04,0.34,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.004,0.4
202114,CHFL,20 - 29,NA,altersklasse_covid19,1002578,NA,0.25,1.99,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.032,3.2
202114,CHFL,30 - 39,NA,altersklasse_covid19,1183363,NA,0.32,2.59,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.047,4.7
202114,CHFL,40 - 49,NA,altersklasse_covid19,1153046,NA,0.44,3.6,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.063,6.3
202114,CHFL,50 - 59,NA,altersklasse_covid19,1240177,NA,0.68,5.38,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.106,10.6
202114,CHFL,60 - 69,NA,altersklasse_covid19,907325,NA,1.18,7.72,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.133,13.3
202114,CHFL,70 - 79,NA,altersklasse_covid19,689809,NA,4.02,28.58,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.346,34.599999999999994
202114,CHFL,80+,NA,altersklasse_covid19,435226,NA,4.96,52.81,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.269,26.900000000000002
202115,CHFL,0 - 9,NA,altersklasse_covid19,839896,NA,0,0.01,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0,0
202115,CHFL,10 - 19,NA,altersklasse_covid19,809905,NA,0.05,0.39,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.005,0.5
202115,CHFL,20 - 29,NA,altersklasse_covid19,1002578,NA,0.21,2.19,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.027,2.7
202115,CHFL,30 - 39,NA,altersklasse_covid19,1183363,NA,0.29,2.88,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.046,4.6
202115,CHFL,40 - 49,NA,altersklasse_covid19,1153046,NA,0.46,4.06,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.07,7.000000000000001
202115,CHFL,50 - 59,NA,altersklasse_covid19,1240177,NA,0.73,6.11,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.12,12
202115,CHFL,60 - 69,NA,altersklasse_covid19,907325,NA,1.53,9.25,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.183,18.3
202115,CHFL,70 - 79,NA,altersklasse_covid19,689809,NA,3.63,32.22,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.331,33.1
202115,CHFL,80+,NA,altersklasse_covid19,435226,NA,3.78,56.59,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.217,21.7
202116,CHFL,0 - 9,NA,altersklasse_covid19,839896,NA,0,0.01,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0,0
202116,CHFL,10 - 19,NA,altersklasse_covid19,809905,NA,0.05,0.44,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.004,0.4
202116,CHFL,20 - 29,NA,altersklasse_covid19,1002578,NA,0.27,2.47,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.027,2.7
202116,CHFL,30 - 39,NA,altersklasse_covid19,1183363,NA,0.36,3.24,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.042,4.2
202116,CHFL,40 - 49,NA,altersklasse_covid19,1153046,NA,0.55,4.61,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.064,6.4
202116,CHFL,50 - 59,NA,altersklasse_covid19,1240177,NA,0.97,7.09,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.121,12.1
202116,CHFL,60 - 69,NA,altersklasse_covid19,907325,NA,2.29,11.54,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.208,20.8
202116,CHFL,70 - 79,NA,altersklasse_covid19,689809,NA,4.99,37.21,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.345,34.5
202116,CHFL,80+,NA,altersklasse_covid19,435226,NA,4.32,60.91,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0.188,18.8
202117,CHFL,0 - 9,NA,altersklasse_covid19,839896,NA,0,0.01,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial,0,0
