geoRegion,date,sumTotal,pop,per100PersonsTotal,type,version
NW,2021-04-01,11864,43087,27.53,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-04-02,11864,43087,27.53,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-04-03,11864,43087,27.53,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-04-04,11864,43087,27.53,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-04-05,11864,43087,27.53,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-04-06,11864,43087,27.53,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-04-07,12839,43087,29.8,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-04-08,12839,43087,29.8,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-04-09,12839,43087,29.8,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-04-10,12839,43087,29.8,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-04-11,12839,43087,29.8,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-04-12,12839,43087,29.8,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-04-13,12839,43087,29.8,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-04-14,13814,43087,32.06,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-04-15,13814,43087,32.06,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-04-16,13814,43087,32.06,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-04-17,13814,43087,32.06,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-04-18,13814,43087,32.06,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-04-19,13814,43087,32.06,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-04-20,13814,43087,32.06,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-04-21,16689,43087,38.73,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-04-22,16689,43087,38.73,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-04-23,16689,43087,38.73,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-04-24,16689,43087,38.73,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-04-25,16689,43087,38.73,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-04-26,16689,43087,38.73,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-04-27,16689,43087,38.73,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-04-28,16689,43087,38.73,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-04-29,16689,43087,38.73,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-04-30,16689,43087,38.73,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-05-01,16689,43087,38.73,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-05-02,18689,43087,43.38,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-05-03,18689,43087,43.38,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-05-04,18689,43087,43.38,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-05-05,19664,43087,45.64,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-05-06,19664,43087,45.64,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-05-07,19664,43087,45.64,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-05-08,19664,43087,45.64,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-05-09,19664,43087,45.64,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-05-10,19664,43087,45.64,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-05-11,19664,43087,45.64,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-05-12,19664,43087,45.64,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-05-13,19664,43087,45.64,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-05-14,19664,43087,45.64,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-05-15,19664,43087,45.64,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-05-16,23264,43087,53.99,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-05-17,23264,43087,53.99,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-05-18,23264,43087,53.99,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-05-19,24239,43087,56.26,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-05-20,24239,43087,56.26,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-05-21,24239,43087,56.26,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-05-22,24239,43087,56.26,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-05-23,24239,43087,56.26,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-05-24,24239,43087,56.26,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-05-25,24239,43087,56.26,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-05-26,24239,43087,56.26,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-05-27,24239,43087,56.26,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-05-28,24239,43087,56.26,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-05-29,24239,43087,56.26,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-05-30,30039,43087,69.72,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-05-31,30039,43087,69.72,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-06-01,30039,43087,69.72,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-06-02,31014,43087,71.98,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-06-03,31014,43087,71.98,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-06-04,31014,43087,71.98,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-06-05,31014,43087,71.98,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-06-06,31014,43087,71.98,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-06-07,31014,43087,71.98,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-06-08,31014,43087,71.98,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-06-09,31014,43087,71.98,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-06-10,31014,43087,71.98,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-06-11,31014,43087,71.98,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-06-12,31014,43087,71.98,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-06-13,33514,43087,77.78,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-06-14,33514,43087,77.78,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-06-15,33514,43087,77.78,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-06-16,34489,43087,80.05,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-06-17,34489,43087,80.05,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-06-18,34489,43087,80.05,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-06-19,34489,43087,80.05,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-06-20,36989,43087,85.85,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-06-21,36989,43087,85.85,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-06-22,36989,43087,85.85,COVID19VaccDosesContingent,2021-06-23_00-00-00
NW,2021-06-23,36989,43087,85.85,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-01-29,2850,37930,7.51,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-01-30,2850,37930,7.51,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-01-31,2850,37930,7.51,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-02-01,2850,37930,7.51,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-02-02,2850,37930,7.51,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-02-03,4135,37930,10.9,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-02-04,4135,37930,10.9,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-02-05,4135,37930,10.9,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-02-06,4135,37930,10.9,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-02-07,4135,37930,10.9,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-02-08,4135,37930,10.9,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-02-09,4135,37930,10.9,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-02-10,4135,37930,10.9,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-02-11,4135,37930,10.9,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-02-12,4135,37930,10.9,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-02-13,4135,37930,10.9,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-02-14,4135,37930,10.9,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-02-15,4135,37930,10.9,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-02-16,4135,37930,10.9,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-02-17,4135,37930,10.9,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-02-18,4135,37930,10.9,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-02-19,4135,37930,10.9,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-02-20,4135,37930,10.9,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-02-21,4135,37930,10.9,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-02-22,4135,37930,10.9,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-02-23,4135,37930,10.9,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-02-24,4135,37930,10.9,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-02-25,4135,37930,10.9,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-02-26,4135,37930,10.9,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-02-27,4135,37930,10.9,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-02-28,4835,37930,12.75,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-03-01,4835,37930,12.75,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-03-02,4835,37930,12.75,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-03-03,5810,37930,15.32,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-03-04,5810,37930,15.32,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-03-05,5810,37930,15.32,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-03-06,5810,37930,15.32,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-03-07,5810,37930,15.32,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-03-08,5810,37930,15.32,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-03-09,5810,37930,15.32,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-03-10,5810,37930,15.32,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-03-11,5810,37930,15.32,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-03-12,5810,37930,15.32,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-03-13,5810,37930,15.32,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-03-14,5810,37930,15.32,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-03-15,5810,37930,15.32,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-03-16,5810,37930,15.32,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-03-17,6785,37930,17.89,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-03-18,6785,37930,17.89,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-03-19,6785,37930,17.89,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-03-20,6785,37930,17.89,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-03-21,8485,37930,22.37,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-03-22,8485,37930,22.37,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-03-23,8485,37930,22.37,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-03-24,8485,37930,22.37,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-03-25,8485,37930,22.37,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-03-26,8485,37930,22.37,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-03-27,8485,37930,22.37,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-03-28,8485,37930,22.37,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-03-29,8485,37930,22.37,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-03-30,8485,37930,22.37,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-03-31,10185,37930,26.85,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-04-01,10185,37930,26.85,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-04-02,10185,37930,26.85,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-04-03,10185,37930,26.85,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-04-04,10185,37930,26.85,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-04-05,10185,37930,26.85,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-04-06,10185,37930,26.85,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-04-07,11160,37930,29.42,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-04-08,11160,37930,29.42,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-04-09,11160,37930,29.42,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-04-10,11160,37930,29.42,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-04-11,11160,37930,29.42,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-04-12,11160,37930,29.42,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-04-13,11160,37930,29.42,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-04-14,12135,37930,31.99,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-04-15,12135,37930,31.99,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-04-16,12135,37930,31.99,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-04-17,12135,37930,31.99,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-04-18,12135,37930,31.99,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-04-19,12135,37930,31.99,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-04-20,12135,37930,31.99,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-04-21,13835,37930,36.48,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-04-22,13835,37930,36.48,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-04-23,13835,37930,36.48,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-04-24,13835,37930,36.48,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-04-25,13835,37930,36.48,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-04-26,13835,37930,36.48,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-04-27,13835,37930,36.48,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-04-28,14810,37930,39.05,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-04-29,14810,37930,39.05,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-04-30,14810,37930,39.05,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-05-01,14810,37930,39.05,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-05-02,17310,37930,45.64,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-05-03,17310,37930,45.64,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-05-04,17310,37930,45.64,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-05-05,18285,37930,48.21,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-05-06,18285,37930,48.21,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-05-07,18285,37930,48.21,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-05-08,18285,37930,48.21,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-05-09,18285,37930,48.21,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-05-10,18285,37930,48.21,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-05-11,18285,37930,48.21,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-05-12,19260,37930,50.78,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-05-13,19260,37930,50.78,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-05-14,19260,37930,50.78,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-05-15,19260,37930,50.78,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-05-16,22560,37930,59.48,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-05-17,22560,37930,59.48,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-05-18,22560,37930,59.48,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-05-19,22560,37930,59.48,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-05-20,22560,37930,59.48,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-05-21,22560,37930,59.48,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-05-22,22560,37930,59.48,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-05-23,22560,37930,59.48,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-05-24,22560,37930,59.48,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-05-25,22560,37930,59.48,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-05-26,23535,37930,62.05,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-05-27,23535,37930,62.05,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-05-28,23535,37930,62.05,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-05-29,23535,37930,62.05,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-05-30,27935,37930,73.65,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-05-31,27935,37930,73.65,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-06-01,27935,37930,73.65,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-06-02,27935,37930,73.65,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-06-03,27935,37930,73.65,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-06-04,27935,37930,73.65,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-06-05,27935,37930,73.65,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-06-06,27935,37930,73.65,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-06-07,27935,37930,73.65,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-06-08,27935,37930,73.65,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-06-09,28910,37930,76.22,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-06-10,28910,37930,76.22,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-06-11,28910,37930,76.22,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-06-12,28910,37930,76.22,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-06-13,31010,37930,81.76,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-06-14,31010,37930,81.76,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-06-15,31010,37930,81.76,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-06-16,31010,37930,81.76,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-06-17,31010,37930,81.76,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-06-18,31010,37930,81.76,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-06-19,31010,37930,81.76,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-06-20,33210,37930,87.56,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-06-21,33210,37930,87.56,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-06-22,33210,37930,87.56,COVID19VaccDosesContingent,2021-06-23_00-00-00
OW,2021-06-23,34185,37930,90.13,COVID19VaccDosesContingent,2021-06-23_00-00-00
SG,2021-01-29,29250,510734,5.73,COVID19VaccDosesContingent,2021-06-23_00-00-00
SG,2021-01-30,29250,510734,5.73,COVID19VaccDosesContingent,2021-06-23_00-00-00
SG,2021-01-31,29250,510734,5.73,COVID19VaccDosesContingent,2021-06-23_00-00-00
SG,2021-02-01,29250,510734,5.73,COVID19VaccDosesContingent,2021-06-23_00-00-00
SG,2021-02-02,29250,510734,5.73,COVID19VaccDosesContingent,2021-06-23_00-00-00
SG,2021-02-03,45300,510734,8.87,COVID19VaccDosesContingent,2021-06-23_00-00-00
SG,2021-02-04,45300,510734,8.87,COVID19VaccDosesContingent,2021-06-23_00-00-00
SG,2021-02-05,45300,510734,8.87,COVID19VaccDosesContingent,2021-06-23_00-00-00
SG,2021-02-06,45300,510734,8.87,COVID19VaccDosesContingent,2021-06-23_00-00-00
SG,2021-02-07,45300,510734,8.87,COVID19VaccDosesContingent,2021-06-23_00-00-00
SG,2021-02-08,45300,510734,8.87,COVID19VaccDosesContingent,2021-06-23_00-00-00
SG,2021-02-09,45300,510734,8.87,COVID19VaccDosesContingent,2021-06-23_00-00-00
SG,2021-02-10,46275,510734,9.06,COVID19VaccDosesContingent,2021-06-23_00-00-00
SG,2021-02-11,46275,510734,9.06,COVID19VaccDosesContingent,2021-06-23_00-00-00
SG,2021-02-12,46275,510734,9.06,COVID19VaccDosesContingent,2021-06-23_00-00-00
SG,2021-02-13,46275,510734,9.06,COVID19VaccDosesContingent,2021-06-23_00-00-00
SG,2021-02-14,46275,510734,9.06,COVID19VaccDosesContingent,2021-06-23_00-00-00
SG,2021-02-15,46275,510734,9.06,COVID19VaccDosesContingent,2021-06-23_00-00-00
SG,2021-02-16,46275,510734,9.06,COVID19VaccDosesContingent,2021-06-23_00-00-00
SG,2021-02-17,51150,510734,10.01,COVID19VaccDosesContingent,2021-06-23_00-00-00
SG,2021-02-18,51150,510734,10.01,COVID19VaccDosesContingent,2021-06-23_00-00-00
SG,2021-02-19,51150,510734,10.01,COVID19VaccDosesContingent,2021-06-23_00-00-00
SG,2021-02-20,51150,510734,10.01,COVID19VaccDosesContingent,2021-06-23_00-00-00
SG,2021-02-21,51150,510734,10.01,COVID19VaccDosesContingent,2021-06-23_00-00-00
SG,2021-02-22,51150,510734,10.01,COVID19VaccDosesContingent,2021-06-23_00-00-00
SG,2021-02-23,51150,510734,10.01,COVID19VaccDosesContingent,2021-06-23_00-00-00
SG,2021-02-24,57000,510734,11.16,COVID19VaccDosesContingent,2021-06-23_00-00-00
SG,2021-02-25,57000,510734,11.16,COVID19VaccDosesContingent,2021-06-23_00-00-00
SG,2021-02-26,57000,510734,11.16,COVID19VaccDosesContingent,2021-06-23_00-00-00
SG,2021-02-27,57000,510734,11.16,COVID19VaccDosesContingent,2021-06-23_00-00-00
SG,2021-02-28,68000,510734,13.31,COVID19VaccDosesContingent,2021-06-23_00-00-00
SG,2021-03-01,68000,510734,13.31,COVID19VaccDosesContingent,2021-06-23_00-00-00
SG,2021-03-02,68000,510734,13.31,COVID19VaccDosesContingent,2021-06-23_00-00-00
SG,2021-03-03,75800,510734,14.84,COVID19VaccDosesContingent,2021-06-23_00-00-00
SG,2021-03-04,75800,510734,14.84,COVID19VaccDosesContingent,2021-06-23_00-00-00
SG,2021-03-05,75800,510734,14.84,COVID19VaccDosesContingent,2021-06-23_00-00-00
SG,2021-03-06,75800,510734,14.84,COVID19VaccDosesContingent,2021-06-23_00-00-00
SG,2021-03-07,75800,510734,14.84,COVID19VaccDosesContingent,2021-06-23_00-00-00
SG,2021-03-08,75800,510734,14.84,COVID19VaccDosesContingent,2021-06-23_00-00-00
SG,2021-03-09,75800,510734,14.84,COVID19VaccDosesContingent,2021-06-23_00-00-00
SG,2021-03-10,79700,510734,15.6,COVID19VaccDosesContingent,2021-06-23_00-00-00
SG,2021-03-11,79700,510734,15.6,COVID19VaccDosesContingent,2021-06-23_00-00-00
SG,2021-03-12,79700,510734,15.6,COVID19VaccDosesContingent,2021-06-23_00-00-00
SG,2021-03-13,79700,510734,15.6,COVID19VaccDosesContingent,2021-06-23_00-00-00
SG,2021-03-14,79700,510734,15.6,COVID19VaccDosesContingent,2021-06-23_00-00-00
SG,2021-03-15,79700,510734,15.6,COVID19VaccDosesContingent,2021-06-23_00-00-00
SG,2021-03-16,79700,510734,15.6,COVID19VaccDosesContingent,2021-06-23_00-00-00
SG,2021-03-17,80675,510734,15.8,COVID19VaccDosesContingent,2021-06-23_00-00-00
SG,2021-03-18,80675,510734,15.8,COVID19VaccDosesContingent,2021-06-23_00-00-00
SG,2021-03-19,80675,510734,15.8,COVID19VaccDosesContingent,2021-06-23_00-00-00
SG,2021-03-20,80675,510734,15.8,COVID19VaccDosesContingent,2021-06-23_00-00-00
SG,2021-03-21,101575,510734,19.89,COVID19VaccDosesContingent,2021-06-23_00-00-00
SG,2021-03-22,101575,510734,19.89,COVID19VaccDosesContingent,2021-06-23_00-00-00
SG,2021-03-23,101575,510734,19.89,COVID19VaccDosesContingent,2021-06-23_00-00-00
SG,2021-03-24,106450,510734,20.84,COVID19VaccDosesContingent,2021-06-23_00-00-00
SG,2021-03-25,106450,510734,20.84,COVID19VaccDosesContingent,2021-06-23_00-00-00
SG,2021-03-26,106450,510734,20.84,COVID19VaccDosesContingent,2021-06-23_00-00-00
SG,2021-03-27,106450,510734,20.84,COVID19VaccDosesContingent,2021-06-23_00-00-00
SG,2021-03-28,106450,510734,20.84,COVID19VaccDosesContingent,2021-06-23_00-00-00
SG,2021-03-29,106450,510734,20.84,COVID19VaccDosesContingent,2021-06-23_00-00-00
SG,2021-03-30,106450,510734,20.84,COVID19VaccDosesContingent,2021-06-23_00-00-00
SG,2021-03-31,130875,510734,25.62,COVID19VaccDosesContingent,2021-06-23_00-00-00
SG,2021-04-01,130875,510734,25.62,COVID19VaccDosesContingent,2021-06-23_00-00-00
SG,2021-04-02,130875,510734,25.62,COVID19VaccDosesContingent,2021-06-23_00-00-00
SG,2021-04-03,130875,510734,25.62,COVID19VaccDosesContingent,2021-06-23_00-00-00
SG,2021-04-04,130875,510734,25.62,COVID19VaccDosesContingent,2021-06-23_00-00-00
SG,2021-04-05,130875,510734,25.62,COVID19VaccDosesContingent,2021-06-23_00-00-00
