date,geoRegion,entries,pop,sumTotal,per100Persons,per100Persons_mean7d,per100PersonsTotal,mean7d,type,version,granularity
2021-04-29,FR,233,321783,31314,0.07,0.06,9.73,187.86,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-04-30,FR,204,321783,31518,0.06,0.07,9.79,233.29,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-05-01,FR,67,321783,31585,0.02,0.1,9.82,312.14,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-05-02,FR,109,321783,31694,0.03,0.12,9.85,394.29,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-05-03,FR,596,321783,32290,0.19,0.15,10.03,488.29,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-05-04,FR,791,321783,33081,0.25,0.17,10.28,549.86,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-05-05,FR,760,321783,33841,0.24,0.2,10.52,621.14,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-05-06,FR,891,321783,34732,0.28,0.21,10.79,671.71,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-05-07,FR,635,321783,35367,0.2,0.22,10.99,700.43,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-05-08,FR,566,321783,35933,0.18,0.22,11.17,717.86,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-05-09,FR,463,321783,36396,0.14,0.23,11.31,753.14,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-05-10,FR,797,321783,37193,0.25,0.22,11.56,720.29,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-05-11,FR,913,321783,38106,0.28,0.23,11.84,725.29,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-05-12,FR,1007,321783,39113,0.31,0.23,12.16,732.29,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-05-13,FR,661,321783,39774,0.21,0.23,12.36,754.29,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-05-14,FR,670,321783,40444,0.21,0.24,12.57,776,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-05-15,FR,615,321783,41059,0.19,0.24,12.76,785.57,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-05-16,FR,617,321783,41676,0.19,0.24,12.95,770.57,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-05-17,FR,949,321783,42625,0.29,0.24,13.25,786.71,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-05-18,FR,980,321783,43605,0.3,0.25,13.55,796.86,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-05-19,FR,902,321783,44507,0.28,0.24,13.83,782.57,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-05-20,FR,774,321783,45281,0.24,0.24,14.07,769.29,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-05-21,FR,741,321783,46022,0.23,0.23,14.3,748.71,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-05-22,FR,515,321783,46537,0.16,0.24,14.46,779.14,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-05-23,FR,524,321783,47061,0.16,0.25,14.63,799.86,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-05-24,FR,805,321783,47866,0.25,0.25,14.88,820,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-05-25,FR,1193,321783,49059,0.37,0.26,15.25,846.29,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-05-26,FR,1047,321783,50106,0.33,0.28,15.57,896.29,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-05-27,FR,915,321783,51021,0.28,0.29,15.86,928.71,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-05-28,FR,925,321783,51946,0.29,0.29,16.14,940.86,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-05-29,FR,865,321783,52811,0.27,0.29,16.41,943.57,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-05-30,FR,751,321783,53562,0.23,0.3,16.65,962.43,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-05-31,FR,890,321783,54452,0.28,0.28,16.92,903,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-06-01,FR,1212,321783,55664,0.38,0.27,17.3,850.14,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-06-02,FR,1179,321783,56843,0.37,0.24,17.67,764.57,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-06-03,FR,499,321783,57342,0.16,0.21,17.82,678,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-06-04,FR,555,321783,57897,0.17,0.22,17.99,712.29,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-06-05,FR,266,321783,58163,0.08,0.23,18.08,737,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-06-06,FR,145,321783,58308,0.05,0.23,18.12,736.86,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-06-07,FR,1130,321783,59438,0.35,0.27,18.47,863.57,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-06-08,FR,1385,321783,60823,0.43,0.3,18.9,964.14,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-06-09,FR,1178,321783,62001,0.37,0.34,19.27,1106,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-06-10,FR,1386,321783,63387,0.43,0.39,19.7,1256.71,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-06-11,FR,1259,321783,64646,0.39,0.41,20.09,1322.29,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-06-12,FR,1259,321783,65905,0.39,0.41,20.48,1310.43,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-06-13,FR,1200,321783,67105,0.37,0.41,20.85,1325.57,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-06-14,FR,1589,321783,68694,0.49,0.41,21.35,1338.43,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-06-15,FR,1302,321783,69996,0.4,0.43,21.75,1374.86,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-06-16,FR,1284,321783,71280,0.4,0.43,22.15,1386.29,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-06-17,FR,1476,321783,72756,0.46,0.43,22.61,1381,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-06-18,FR,1514,321783,74270,0.47,0.43,23.08,1381.43,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-06-19,FR,1339,321783,75609,0.42,0.44,23.5,1419.71,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-06-20,FR,1163,321783,76772,0.36,0.46,23.86,1471.57,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-06-21,FR,1592,321783,78364,0.49,NA,24.35,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-06-22,FR,1570,321783,79934,0.49,NA,24.84,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-06-23,FR,1647,321783,81581,0.51,NA,25.35,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2020-12-22,GE,0,504128,0,0,NA,0,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2020-12-23,GE,0,504128,0,0,NA,0,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2020-12-24,GE,0,504128,0,0,NA,0,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2020-12-25,GE,0,504128,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2020-12-26,GE,0,504128,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2020-12-27,GE,0,504128,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2020-12-28,GE,0,504128,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2020-12-29,GE,0,504128,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2020-12-30,GE,0,504128,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2020-12-31,GE,0,504128,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-01-01,GE,0,504128,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-01-02,GE,0,504128,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-01-03,GE,0,504128,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-01-04,GE,0,504128,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-01-05,GE,0,504128,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-01-06,GE,0,504128,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-01-07,GE,0,504128,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-01-08,GE,0,504128,0,0,0,0,0.14,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-01-09,GE,0,504128,0,0,0,0,0.14,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-01-10,GE,0,504128,0,0,0,0,0.14,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-01-11,GE,1,504128,1,0,0,0,0.14,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-01-12,GE,0,504128,1,0,0,0,0.14,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-01-13,GE,0,504128,1,0,0,0,0.14,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-01-14,GE,0,504128,1,0,0,0,0.14,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-01-15,GE,0,504128,1,0,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-01-16,GE,0,504128,1,0,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-01-17,GE,0,504128,1,0,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-01-18,GE,0,504128,1,0,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-01-19,GE,0,504128,1,0,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-01-20,GE,0,504128,1,0,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-01-21,GE,0,504128,1,0,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-01-22,GE,0,504128,1,0,0,0,1.71,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-01-23,GE,0,504128,1,0,0,0,5.57,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-01-24,GE,0,504128,1,0,0,0,6.14,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-01-25,GE,12,504128,13,0,0,0,6.71,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-01-26,GE,27,504128,40,0.01,0,0.01,6.71,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-01-27,GE,4,504128,44,0,0,0.01,6.71,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-01-28,GE,4,504128,48,0,0,0.01,6.71,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-01-29,GE,0,504128,48,0,0,0.01,5,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-01-30,GE,0,504128,48,0,0.02,0.01,86.57,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-01-31,GE,0,504128,48,0,0.03,0.01,167.71,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-02-01,GE,0,504128,48,0,0.05,0.01,261.57,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-02-02,GE,598,504128,646,0.12,0.07,0.13,362.29,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-02-03,GE,572,504128,1218,0.11,0.07,0.24,362.29,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-02-04,GE,661,504128,1879,0.13,0.07,0.37,362.29,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-02-05,GE,705,504128,2584,0.14,0.09,0.51,476.86,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-02-06,GE,0,504128,2584,0,0.1,0.51,516.14,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-02-07,GE,0,504128,2584,0,0.11,0.51,563.86,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-02-08,GE,802,504128,3386,0.16,0.12,0.67,595.29,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-02-09,GE,873,504128,4259,0.17,0.12,0.84,615,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-02-10,GE,906,504128,5165,0.18,0.12,1.02,615,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-02-11,GE,881,504128,6046,0.17,0.12,1.2,615,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-02-12,GE,843,504128,6889,0.17,0.12,1.37,587.29,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-02-13,GE,0,504128,6889,0,0.12,1.37,592.57,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-02-14,GE,0,504128,6889,0,0.12,1.37,620,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-02-15,GE,608,504128,7497,0.12,0.12,1.49,625.14,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-02-16,GE,910,504128,8407,0.18,0.13,1.67,679.29,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-02-17,GE,1098,504128,9505,0.22,0.13,1.89,679.29,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-02-18,GE,917,504128,10422,0.18,0.13,2.07,679.29,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-02-19,GE,1222,504128,11644,0.24,0.14,2.31,718.43,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-02-20,GE,0,504128,11644,0,0.14,2.31,734,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-02-21,GE,0,504128,11644,0,0.15,2.31,761.43,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-02-22,GE,882,504128,12526,0.17,0.16,2.48,819.86,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-02-23,GE,1019,504128,13545,0.2,0.16,2.69,806.57,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-02-24,GE,1290,504128,14835,0.26,0.16,2.94,806.57,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-02-25,GE,1326,504128,16161,0.26,0.16,3.21,806.57,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-02-26,GE,1129,504128,17290,0.22,0.15,3.43,748.86,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-02-27,GE,0,504128,17290,0,0.13,3.43,679.29,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-02-28,GE,0,504128,17290,0,0.11,3.43,565.57,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-03-01,GE,478,504128,17768,0.09,0.1,3.52,483,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-03-02,GE,532,504128,18300,0.11,0.08,3.63,416.57,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-03-03,GE,494,504128,18794,0.1,0.08,3.73,416.57,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-03-04,GE,748,504128,19542,0.15,0.08,3.88,416.57,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-03-05,GE,664,504128,20206,0.13,0.1,4.01,491.43,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-03-06,GE,0,504128,20206,0,0.11,4.01,539,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-03-07,GE,0,504128,20206,0,0.12,4.01,582.43,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-03-08,GE,1002,504128,21208,0.2,0.11,4.21,579.86,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-03-09,GE,865,504128,22073,0.17,0.12,4.38,586.29,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-03-10,GE,798,504128,22871,0.16,0.12,4.54,586.29,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-03-11,GE,730,504128,23601,0.14,0.12,4.68,586.29,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-03-12,GE,709,504128,24310,0.14,0.11,4.82,548.29,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-03-13,GE,0,504128,24310,0,0.11,4.82,556.29,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-03-14,GE,0,504128,24310,0,0.11,4.82,573.29,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-03-15,GE,736,504128,25046,0.15,0.12,4.97,610.86,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-03-16,GE,921,504128,25967,0.18,0.13,5.15,634.43,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-03-17,GE,917,504128,26884,0.18,0.13,5.33,634.43,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-03-18,GE,993,504128,27877,0.2,0.13,5.53,634.43,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-03-19,GE,874,504128,28751,0.17,0.13,5.7,679.14,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-03-20,GE,0,504128,28751,0,0.14,5.7,699.71,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-03-21,GE,0,504128,28751,0,0.13,5.7,671.43,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-03-22,GE,1049,504128,29800,0.21,0.13,5.91,675.57,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-03-23,GE,1065,504128,30865,0.21,0.14,6.12,693.43,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-03-24,GE,719,504128,31584,0.14,0.14,6.27,693.43,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-03-25,GE,1022,504128,32606,0.2,0.14,6.47,693.43,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-03-26,GE,999,504128,33605,0.2,0.15,6.67,769.71,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-03-27,GE,0,504128,33605,0,0.16,6.67,824.71,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-03-28,GE,0,504128,33605,0,0.19,6.67,948.71,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-03-29,GE,1583,504128,35188,0.31,0.2,6.98,1030.43,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-03-30,GE,1450,504128,36638,0.29,0.18,7.27,911,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-03-31,GE,1587,504128,38225,0.31,0.18,7.58,911,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-04-01,GE,1594,504128,39819,0.32,0.18,7.9,911,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-04-02,GE,163,504128,39982,0.03,0.14,7.93,709.29,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-04-03,GE,0,504128,39982,0,0.15,7.93,738.71,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-04-04,GE,0,504128,39982,0,0.15,7.93,737.86,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-04-05,GE,171,504128,40153,0.03,0.13,7.96,682.14,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-04-06,GE,1656,504128,41809,0.33,0.16,8.29,807.43,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-04-07,GE,1581,504128,43390,0.31,0.16,8.61,807.43,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-04-08,GE,1204,504128,44594,0.24,0.16,8.85,807.43,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-04-09,GE,1040,504128,45634,0.21,0.19,9.05,963.71,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-04-10,GE,0,504128,45634,0,0.18,9.05,894,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-04-11,GE,0,504128,45634,0,0.17,9.05,848.43,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-04-12,GE,1265,504128,46899,0.25,0.17,9.3,864.86,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-04-13,GE,1168,504128,48067,0.23,0.18,9.53,935.71,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-04-14,GE,1262,504128,49329,0.25,0.18,9.79,935.71,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-04-15,GE,1319,504128,50648,0.26,0.18,10.05,935.71,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-04-16,GE,1536,504128,52184,0.3,0.19,10.35,961.43,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-04-17,GE,0,504128,52184,0,0.2,10.35,1020.14,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-04-18,GE,0,504128,52184,0,0.22,10.35,1112.43,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-04-19,GE,1445,504128,53629,0.29,0.24,10.64,1202.57,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-04-20,GE,1579,504128,55208,0.31,0.24,10.95,1211.43,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-04-21,GE,1908,504128,57116,0.38,0.24,11.33,1211.43,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-04-22,GE,1950,504128,59066,0.39,0.24,11.72,1211.43,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-04-23,GE,1598,504128,60664,0.32,0.25,12.03,1244.71,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-04-24,GE,0,504128,60664,0,0.25,12.03,1268.43,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-04-25,GE,0,504128,60664,0,0.24,12.03,1213.57,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-04-26,GE,1678,504128,62342,0.33,0.23,12.37,1179.57,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-04-27,GE,1745,504128,64087,0.35,0.2,12.71,1023,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-04-28,GE,1524,504128,65611,0.3,0.2,13.01,1023.14,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-04-29,GE,1712,504128,67323,0.34,0.2,13.35,1023.14,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-04-30,GE,502,504128,67825,0.1,0.17,13.45,839.43,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-05-01,GE,1,504128,67826,0,0.16,13.45,814.86,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-05-02,GE,0,504128,67826,0,0.17,13.45,846.14,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-05-03,GE,392,504128,68218,0.08,0.18,13.53,882,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-05-04,GE,1573,504128,69791,0.31,0.22,13.84,1087.57,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-05-05,GE,1743,504128,71534,0.35,0.22,14.19,1089.14,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-05-06,GE,1963,504128,73497,0.39,0.22,14.58,1089.14,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-05-07,GE,1941,504128,75438,0.39,0.27,14.96,1339.86,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-05-08,GE,12,504128,75450,0,0.29,14.97,1473.29,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-05-09,GE,0,504128,75450,0,0.31,14.97,1556,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-05-10,GE,2147,504128,77597,0.43,0.27,15.39,1368.43,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-05-11,GE,2507,504128,80104,0.5,0.27,15.89,1363,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-05-12,GE,2322,504128,82426,0.46,0.27,16.35,1362.29,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-05-13,GE,650,504128,83076,0.13,0.27,16.48,1362.29,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-05-14,GE,1903,504128,84979,0.38,0.31,16.86,1542.29,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-05-15,GE,7,504128,84986,0,0.34,16.86,1703.43,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-05-16,GE,0,504128,84986,0,0.36,16.86,1811.14,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-05-17,GE,3407,504128,88393,0.68,0.44,17.53,2215.57,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-05-18,GE,3635,504128,92028,0.72,0.49,18.25,2465.14,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-05-19,GE,3076,504128,95104,0.61,0.52,18.87,2647.43,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-05-20,GE,3481,504128,98585,0.69,0.52,19.56,2647.43,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-05-21,GE,3650,504128,102235,0.72,0.48,20.28,2413,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-05-22,GE,1283,504128,103518,0.25,0.47,20.53,2387.86,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-05-23,GE,0,504128,103518,0,0.47,20.53,2393.29,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-05-24,GE,1766,504128,105284,0.35,0.45,20.88,2289.57,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-05-25,GE,3459,504128,108743,0.69,0.45,21.57,2253.43,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-05-26,GE,3114,504128,111857,0.62,0.46,22.19,2322.71,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-05-27,GE,2755,504128,114612,0.55,0.46,22.73,2322.71,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-05-28,GE,3397,504128,118009,0.67,0.49,23.41,2463.29,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-05-29,GE,1768,504128,119777,0.35,0.45,23.76,2250.71,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-05-30,GE,0,504128,119777,0,0.45,23.76,2252.29,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-05-31,GE,2750,504128,122527,0.55,0.46,24.3,2317.71,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-06-01,GE,1971,504128,124498,0.39,0.45,24.7,2281.14,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
2021-06-02,GE,3125,504128,127623,0.62,0.48,25.32,2419,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
