date,geoRegion,indication,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202119,SH,other,849,indication,82348,1466,1.8,0.216,21.6,9.4,1.03,1.78,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202120,SH,other,1139,indication,82348,2605,3.2,0.378,37.8,14.000000000000002,1.38,3.16,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202121,SH,other,196,indication,82348,2801,3.4,0.077,7.7,13.3,0.24,3.4,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202122,SH,other,324,indication,82348,3125,3.8,0.107,10.7,12.9,0.39,3.79,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202123,SH,other,122,indication,82348,3247,3.9,0.147,14.7,13,0.15,3.94,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202124,SH,other,959,indication,82348,4206,5.1,0.422,42.199999999999996,15.4,1.16,5.11,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202052,SO,age,0,indication,275247,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202053,SO,age,0,indication,275247,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202101,SO,age,0,indication,275247,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202102,SO,age,0,indication,275247,0,0,NA,NA,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202103,SO,age,50,indication,275247,50,0,0.397,39.7,39.1,0.02,0.02,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202104,SO,age,232,indication,275247,282,0.1,0.532,53.2,50,0.08,0.1,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202105,SO,age,1728,indication,275247,2010,0.7,0.553,55.300000000000004,54.50000000000001,0.63,0.73,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202106,SO,age,1238,indication,275247,3248,1.2,0.641,64.1,57.8,0.45,1.18,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202107,SO,age,2691,indication,275247,5939,2.2,0.556,55.60000000000001,56.8,0.98,2.16,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202108,SO,age,1776,indication,275247,7715,2.8,0.581,58.099999999999994,57.099999999999994,0.65,2.8,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202109,SO,age,251,indication,275247,7966,2.9,0.351,35.099999999999994,56.00000000000001,0.09,2.89,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202110,SO,age,1232,indication,275247,9198,3.3,0.741,74.1,57.9,0.45,3.34,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202111,SO,age,479,indication,275247,9677,3.5,0.53,53,57.599999999999994,0.17,3.52,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202112,SO,age,147,indication,275247,9824,3.6,0.306,30.599999999999998,56.89999999999999,0.05,3.57,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202113,SO,age,1021,indication,275247,10845,3.9,0.413,41.3,54.900000000000006,0.37,3.94,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202114,SO,age,700,indication,275247,11545,4.2,0.322,32.2,52.7,0.25,4.19,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202115,SO,age,1116,indication,275247,12661,4.6,0.408,40.8,51.300000000000004,0.41,4.6,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202116,SO,age,2600,indication,275247,15261,5.5,0.35,35,47.5,0.94,5.54,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202117,SO,age,310,indication,275247,15571,5.7,0.161,16.1,45.800000000000004,0.11,5.66,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202118,SO,age,817,indication,275247,16388,6,0.286,28.599999999999998,44.4,0.3,5.95,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202119,SO,age,1219,indication,275247,17607,6.4,0.166,16.6,39.800000000000004,0.44,6.4,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202120,SO,age,663,indication,275247,18270,6.6,0.12,12,36.7,0.24,6.64,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202121,SO,age,1170,indication,275247,19440,7.1,0.159,15.9,34,0.43,7.06,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202122,SO,age,1225,indication,275247,20665,7.5,0.134,13.4,31.2,0.45,7.51,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202123,SO,age,747,indication,275247,21412,7.8,0.103,10.299999999999999,29.2,0.27,7.78,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202124,SO,age,758,indication,275247,22170,8.1,0.07,7.000000000000001,26.3,0.28,8.05,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202052,SO,chronic_disease,0,indication,275247,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202053,SO,chronic_disease,0,indication,275247,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202101,SO,chronic_disease,2,indication,275247,2,0,1,100,100,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202102,SO,chronic_disease,0,indication,275247,2,0,NA,NA,100,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202103,SO,chronic_disease,0,indication,275247,2,0,0,0,1.6,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202104,SO,chronic_disease,83,indication,275247,85,0,0.19,19,15.1,0.03,0.03,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202105,SO,chronic_disease,545,indication,275247,630,0.2,0.174,17.4,17.1,0.2,0.23,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202106,SO,chronic_disease,547,indication,275247,1177,0.4,0.283,28.299999999999997,20.9,0.2,0.43,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202107,SO,chronic_disease,1331,indication,275247,2508,0.9,0.275,27.500000000000004,24,0.48,0.91,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202108,SO,chronic_disease,839,indication,275247,3347,1.2,0.274,27.400000000000002,24.8,0.3,1.22,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202109,SO,chronic_disease,379,indication,275247,3726,1.4,0.53,53,26.200000000000003,0.14,1.35,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202110,SO,chronic_disease,338,indication,275247,4064,1.5,0.203,20.3,25.6,0.12,1.48,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202111,SO,chronic_disease,343,indication,275247,4407,1.6,0.38,38,26.200000000000003,0.12,1.6,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202112,SO,chronic_disease,125,indication,275247,4532,1.6,0.26,26,26.200000000000003,0.05,1.65,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202113,SO,chronic_disease,681,indication,275247,5213,1.9,0.275,27.500000000000004,26.400000000000002,0.25,1.89,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202114,SO,chronic_disease,812,indication,275247,6025,2.2,0.374,37.4,27.500000000000004,0.3,2.19,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202115,SO,chronic_disease,997,indication,275247,7022,2.6,0.365,36.5,28.499999999999996,0.36,2.55,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202116,SO,chronic_disease,2976,indication,275247,9998,3.6,0.4,40,31.2,1.08,3.63,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202117,SO,chronic_disease,441,indication,275247,10439,3.8,0.23,23,30.7,0.16,3.79,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202118,SO,chronic_disease,1375,indication,275247,11814,4.3,0.482,48.199999999999996,32,0.5,4.29,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202119,SO,chronic_disease,2623,indication,275247,14437,5.2,0.356,35.6,32.6,0.95,5.25,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202120,SO,chronic_disease,1624,indication,275247,16061,5.8,0.295,29.5,32.300000000000004,0.59,5.84,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202121,SO,chronic_disease,2741,indication,275247,18802,6.8,0.372,37.2,32.9,1,6.83,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202122,SO,chronic_disease,2727,indication,275247,21529,7.8,0.299,29.9,32.5,0.99,7.82,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202123,SO,chronic_disease,1580,indication,275247,23109,8.4,0.219,21.9,31.5,0.57,8.4,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202124,SO,chronic_disease,1869,indication,275247,24978,9.1,0.173,17.299999999999997,29.599999999999998,0.68,9.07,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202052,SO,med_prof,0,indication,275247,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202053,SO,med_prof,0,indication,275247,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202101,SO,med_prof,0,indication,275247,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202102,SO,med_prof,0,indication,275247,0,0,NA,NA,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202103,SO,med_prof,66,indication,275247,66,0,0.524,52.400000000000006,51.6,0.02,0.02,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202104,SO,med_prof,87,indication,275247,153,0.1,0.2,20,27.1,0.03,0.06,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202105,SO,med_prof,648,indication,275247,801,0.3,0.207,20.7,21.7,0.24,0.29,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202106,SO,med_prof,43,indication,275247,844,0.3,0.022,2.1999999999999997,15,0.02,0.31,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202107,SO,med_prof,522,indication,275247,1366,0.5,0.108,10.8,13.100000000000001,0.19,0.5,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202108,SO,med_prof,256,indication,275247,1622,0.6,0.084,8.4,12,0.09,0.59,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202109,SO,med_prof,49,indication,275247,1671,0.6,0.069,6.9,11.700000000000001,0.02,0.61,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202110,SO,med_prof,16,indication,275247,1687,0.6,0.01,1,10.6,0.01,0.61,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202111,SO,med_prof,14,indication,275247,1701,0.6,0.016,1.6,10.100000000000001,0.01,0.62,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202112,SO,med_prof,164,indication,275247,1865,0.7,0.342,34.2,10.8,0.06,0.68,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202113,SO,med_prof,637,indication,275247,2502,0.9,0.257,25.7,12.7,0.23,0.91,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202114,SO,med_prof,533,indication,275247,3035,1.1,0.245,24.5,13.8,0.19,1.1,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202115,SO,med_prof,479,indication,275247,3514,1.3,0.175,17.5,14.299999999999999,0.17,1.28,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202116,SO,med_prof,1315,indication,275247,4829,1.8,0.177,17.7,15,0.48,1.75,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202117,SO,med_prof,906,indication,275247,5735,2.1,0.472,47.199999999999996,16.900000000000002,0.33,2.08,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202118,SO,med_prof,245,indication,275247,5980,2.2,0.086,8.6,16.2,0.09,2.17,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202119,SO,med_prof,382,indication,275247,6362,2.3,0.052,5.2,14.399999999999999,0.14,2.31,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202120,SO,med_prof,149,indication,275247,6511,2.4,0.027,2.7,13.100000000000001,0.05,2.37,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202121,SO,med_prof,296,indication,275247,6807,2.5,0.04,4,11.899999999999999,0.11,2.47,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202122,SO,med_prof,1518,indication,275247,8325,3,0.166,16.6,12.6,0.55,3.02,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202123,SO,med_prof,755,indication,275247,9080,3.3,0.104,10.4,12.4,0.27,3.3,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202124,SO,med_prof,803,indication,275247,9883,3.6,0.074,7.3999999999999995,11.700000000000001,0.29,3.59,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202052,SO,contact_vuln,0,indication,275247,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202053,SO,contact_vuln,0,indication,275247,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202101,SO,contact_vuln,0,indication,275247,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202102,SO,contact_vuln,0,indication,275247,0,0,NA,NA,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202103,SO,contact_vuln,10,indication,275247,10,0,0.079,7.9,7.8,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202104,SO,contact_vuln,18,indication,275247,28,0,0.041,4.1000000000000005,5,0.01,0.01,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202105,SO,contact_vuln,104,indication,275247,132,0,0.033,3.3000000000000003,3.5999999999999996,0.04,0.05,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202106,SO,contact_vuln,24,indication,275247,156,0.1,0.012,1.2,2.8000000000000003,0.01,0.06,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202107,SO,contact_vuln,167,indication,275247,323,0.1,0.035,3.5000000000000004,3.1,0.06,0.12,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202108,SO,contact_vuln,126,indication,275247,449,0.2,0.041,4.1000000000000005,3.3000000000000003,0.05,0.16,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202109,SO,contact_vuln,14,indication,275247,463,0.2,0.02,2,3.3000000000000003,0.01,0.17,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202110,SO,contact_vuln,7,indication,275247,470,0.2,0.004,0.4,3,0,0.17,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202111,SO,contact_vuln,8,indication,275247,478,0.2,0.009,0.8999999999999999,2.8000000000000003,0,0.17,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202112,SO,contact_vuln,37,indication,275247,515,0.2,0.077,7.7,3,0.01,0.19,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202113,SO,contact_vuln,57,indication,275247,572,0.2,0.023,2.3,2.9000000000000004,0.02,0.21,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202114,SO,contact_vuln,78,indication,275247,650,0.2,0.036,3.5999999999999996,3,0.03,0.24,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202115,SO,contact_vuln,58,indication,275247,708,0.3,0.021,2.1,2.9000000000000004,0.02,0.26,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202116,SO,contact_vuln,136,indication,275247,844,0.3,0.018,1.7999999999999998,2.6,0.05,0.31,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202117,SO,contact_vuln,103,indication,275247,947,0.3,0.054,5.4,2.8000000000000003,0.04,0.34,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202118,SO,contact_vuln,90,indication,275247,1037,0.4,0.032,3.2,2.8000000000000003,0.03,0.38,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202119,SO,contact_vuln,613,indication,275247,1650,0.6,0.083,8.3,3.6999999999999997,0.22,0.6,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202120,SO,contact_vuln,453,indication,275247,2103,0.8,0.082,8.200000000000001,4.2,0.16,0.76,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202121,SO,contact_vuln,633,indication,275247,2736,1,0.086,8.6,4.8,0.23,0.99,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202122,SO,contact_vuln,1900,indication,275247,4636,1.7,0.208,20.8,7.000000000000001,0.69,1.68,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202123,SO,contact_vuln,2903,indication,275247,7539,2.7,0.402,40.2,10.299999999999999,1.05,2.74,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202124,SO,contact_vuln,1422,indication,275247,8961,3.3,0.131,13.100000000000001,10.6,0.52,3.26,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202052,SO,contact_comm,0,indication,275247,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202053,SO,contact_comm,0,indication,275247,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202101,SO,contact_comm,0,indication,275247,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202102,SO,contact_comm,0,indication,275247,0,0,NA,NA,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202103,SO,contact_comm,0,indication,275247,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202104,SO,contact_comm,0,indication,275247,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202105,SO,contact_comm,0,indication,275247,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202106,SO,contact_comm,0,indication,275247,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202107,SO,contact_comm,0,indication,275247,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202108,SO,contact_comm,0,indication,275247,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202109,SO,contact_comm,0,indication,275247,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202110,SO,contact_comm,0,indication,275247,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202111,SO,contact_comm,0,indication,275247,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202112,SO,contact_comm,0,indication,275247,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202113,SO,contact_comm,0,indication,275247,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202114,SO,contact_comm,0,indication,275247,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202115,SO,contact_comm,4,indication,275247,4,0,0.001,0.1,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202116,SO,contact_comm,0,indication,275247,4,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202117,SO,contact_comm,0,indication,275247,4,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202118,SO,contact_comm,0,indication,275247,4,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202119,SO,contact_comm,11,indication,275247,15,0,0.001,0.1,0,0,0.01,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202120,SO,contact_comm,1,indication,275247,16,0,0,0,0,0,0.01,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202121,SO,contact_comm,1,indication,275247,17,0,0,0,0,0,0.01,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202122,SO,contact_comm,4,indication,275247,21,0,0,0,0,0,0.01,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202123,SO,contact_comm,3,indication,275247,24,0,0,0,0,0,0.01,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202124,SO,contact_comm,8,indication,275247,32,0,0.001,0.1,0,0,0.01,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202052,SO,other,0,indication,275247,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202053,SO,other,0,indication,275247,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202101,SO,other,0,indication,275247,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202102,SO,other,0,indication,275247,0,0,NA,NA,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202103,SO,other,0,indication,275247,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202104,SO,other,16,indication,275247,16,0,0.037,3.6999999999999997,2.8000000000000003,0.01,0.01,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202105,SO,other,100,indication,275247,116,0,0.032,3.2,3.1,0.04,0.04,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202106,SO,other,79,indication,275247,195,0.1,0.041,4.1000000000000005,3.5000000000000004,0.03,0.07,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202107,SO,other,129,indication,275247,324,0.1,0.027,2.7,3.1,0.05,0.12,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202108,SO,other,60,indication,275247,384,0.1,0.02,2,2.8000000000000003,0.02,0.14,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202109,SO,other,22,indication,275247,406,0.1,0.031,3.1,2.9000000000000004,0.01,0.15,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202110,SO,other,69,indication,275247,475,0.2,0.042,4.2,3,0.03,0.17,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202111,SO,other,59,indication,275247,534,0.2,0.065,6.5,3.2,0.02,0.19,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202112,SO,other,7,indication,275247,541,0.2,0.015,1.5,3.1,0,0.2,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202113,SO,other,79,indication,275247,620,0.2,0.032,3.2,3.1,0.03,0.23,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202114,SO,other,49,indication,275247,669,0.2,0.023,2.3,3.1,0.02,0.24,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202115,SO,other,79,indication,275247,748,0.3,0.029,2.9000000000000004,3,0.03,0.27,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202116,SO,other,412,indication,275247,1160,0.4,0.055,5.5,3.5999999999999996,0.15,0.42,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202117,SO,other,160,indication,275247,1320,0.5,0.083,8.3,3.9,0.06,0.48,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202118,SO,other,327,indication,275247,1647,0.6,0.115,11.5,4.5,0.12,0.6,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202119,SO,other,2510,indication,275247,4157,1.5,0.341,34.1,9.4,0.91,1.51,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202120,SO,other,2618,indication,275247,6775,2.5,0.475,47.5,13.600000000000001,0.95,2.46,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202121,SO,other,2521,indication,275247,9296,3.4,0.342,34.2,16.3,0.92,3.38,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202122,SO,other,1746,indication,275247,11042,4,0.191,19.1,16.7,0.63,4.01,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202123,SO,other,1239,indication,275247,12281,4.5,0.171,17.1,16.7,0.45,4.46,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202124,SO,other,5961,indication,275247,18242,6.6,0.551,55.1,21.6,2.17,6.63,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202052,SZ,age,0,indication,160480,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202053,SZ,age,0,indication,160480,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202101,SZ,age,0,indication,160480,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202102,SZ,age,0,indication,160480,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202103,SZ,age,105,indication,160480,105,0.1,0.463,46.300000000000004,42.699999999999996,0.07,0.07,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202104,SZ,age,81,indication,160480,186,0.1,0.536,53.6,46.9,0.05,0.12,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202105,SZ,age,468,indication,160480,654,0.4,0.495,49.5,48.699999999999996,0.29,0.41,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202106,SZ,age,532,indication,160480,1186,0.7,0.54,54,50.9,0.33,0.74,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202107,SZ,age,519,indication,160480,1705,1.1,0.81,81,57.4,0.32,1.06,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202108,SZ,age,552,indication,160480,2257,1.4,0.622,62.2,58.5,0.34,1.41,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202109,SZ,age,717,indication,160480,2974,1.9,0.48,48,55.60000000000001,0.45,1.85,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202110,SZ,age,763,indication,160480,3737,2.3,0.634,63.4,56.99999999999999,0.48,2.33,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202111,SZ,age,579,indication,160480,4316,2.7,0.422,42.199999999999996,54.50000000000001,0.36,2.69,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202112,SZ,age,700,indication,160480,5016,3.1,0.435,43.5,52.6,0.44,3.13,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202113,SZ,age,376,indication,160480,5392,3.4,0.291,29.099999999999998,49.8,0.23,3.36,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202114,SZ,age,304,indication,160480,5696,3.5,0.169,16.900000000000002,45.1,0.19,3.55,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202115,SZ,age,140,indication,160480,5836,3.6,0.08,8,40.6,0.09,3.64,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202116,SZ,age,316,indication,160480,6152,3.8,0.206,20.599999999999998,38.7,0.2,3.83,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202117,SZ,age,379,indication,160480,6531,4.1,0.275,27.500000000000004,37.8,0.24,4.07,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202118,SZ,age,319,indication,160480,6850,4.3,0.256,25.6,37,0.2,4.27,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202119,SZ,age,267,indication,160480,7117,4.4,0.17,17,35.4,0.17,4.43,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202120,SZ,age,818,indication,160480,7935,4.9,0.225,22.5,33.4,0.51,4.94,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202121,SZ,age,898,indication,160480,8833,5.5,0.188,18.8,31,0.56,5.5,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202122,SZ,age,614,indication,160480,9447,5.9,0.105,10.5,27.500000000000004,0.38,5.89,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
